"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"aurora_day","Integer","","Recommended","Study day","0 :: 385","",""
"obs_duration","Float","","Recommended","The total time when the GPS is on (in hours)","0 :: 24","",""
"home_time","Float","","Recommended","Time spent at home over the course of a day (in hours).","0 :: 24","",""
"dist_traveled","Float","","Recommended","Total distance travelled over the course of a day (in km)","0 :: 500","",""
"max_dist_home","Float","","Recommended","Largest distance between any places that a person visited in a day and their home (in km)","0 :: 1300","",""
"aurora_radius","Float","","Recommended","Average radius that a person travels from their center over the course of a day (in km)","0 :: 50","",""
"num_sig_places","Float","","Recommended","Number of significant places visited at any point over the course of a day","0 :: 40","",""
"aurora_entropy","Float","","Recommended","Entropy measure based on the proportion of time spent at significant locations over the course of a day","0 :: 5","",""
"av_flight_length","Float","","Recommended","Average of the length of all flights (straight line movement) that took place over the course of a day (in km)","0 :: 5","",""
"av_flight_duration","Float","","Recommended","Average of the duration of all flights (straight line movement) that took place over the course of a day (in hours)","0 :: 10","",""
"total_pause_time","Float","","Recommended","Total time of all pauses that took place over the course of a day (in hours)","0 :: 24","",""
"av_pause_duration","Float","","Recommended","Total of the duration of all pauses that took place over the course of a day (in hours)","0 :: 10","",""
"sd_pause_duration","Float","","Recommended","Standard deviation of the duration of all pauses that took place over the course of a day (in hours)","0 :: 15","",""
