"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"prepeff_1","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When it's hard to get your PrEP prescription","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_2","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When you've been drinking","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_3","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When you've been using drugs","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_4","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When your partner(s) is upset by you taking PrEP","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_5","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When you think PrEP has side effects","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_6","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When taking PrEP feels like a lot of trouble","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_7","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When you worry your partner(s) thinks you sleep around because you use PrEP","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_8","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When you think your risk for getting HIV is very low","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_9","Integer","","Recommended","In the following situations, how confident are you that you could continue to take PrEP?: When you use other preventive measures like condoms","1::5","1 = Very unconfident; 2 = Somewhat unconfident; 3 = Neutral (neither confident nor unconfident); 4 = Confident; 5 = Very Confident",""
"prepeff_10","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When HIV preventive drugs cannot be obtained immediately","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_11","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When you are (recently) drinking or using other drugs","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_12","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When your partner is upset with it","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_13","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When you feel it has side effects","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_14","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When the trouble of HIV is too much","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_15","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When you think that your partners will be angry with the use of HIV preventive drugs","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_16","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When you think the risk of AIDS is very low","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
"prepeff_17","Integer","","Recommended","In the following situations, how confident are you to continue to use HIV preventive medicine?: When you have used other protective measures such as condoms","1::5","1 = Strongly unconfident; 2 = Unconfident; 3 = Comparatively confident; 4 = Confident; 5 = Strongly confident",""
