"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"br_activity","Integer","","Recommended","Activity Level:","1::5","1=Neither fidgety nor agitated in movement; 3=Fidgety and restless but remained at table throughout evaluation; 5=Could not remain at table at all",""
"br_attention","Integer","","Recommended","Attention Level:","1::5","1=Consistently attended to tasks with some age appropriate distractibility; 3=Attentional capacity variable; 5=Attentional difficulties seriously interfered with all tasks",""
"br_impulsivity","Integer","","Recommended","Impulsivity Level:","1::5","1=Waited for items to be administered before handling objects; 3=Occasionally touched or grabbed test materials without permission; 5=Highly impulsive",""
"br_sociability","Integer","","Recommended","Sociability Level:","1::5","1= Highly talkative and extraverted (e.g., made several attempts to interact with the examiner); 3= Did not initiate but responded to conversations initiated by the examiner; 5= Reluctant to engage with examiner (e.g., withdrawn)",""
"br_mood","Integer","","Recommended","Mood Level:","1::5","1= Mood primarily characterized by positive affect (e.g., smiling, laughing, etc.); 3= Full range of affect displayed during assessment; 5= Child appeared depressed or upset (e.g., cried or was tearful) for most of the assessment",""
