"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","","record_id"
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","","smh_visit_date"
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","","comment,diagnosis_other_specify"
"data_derived","Integer","","Required","Data Derived From","1::4; 999","1 = Physical examination; 2 = Medical record; 3 = Both; 4=Parental report; 999=missing","smh_data_aplus"
"diag_aofc","Integer","","Recommended","Age of First Concern(in months)","0 :: 1200; -999","","age_of_first_developmental_con,diag_aofc"
"devel_concern","String","10","Recommended","Developmental concern","","1 = Cognitive/learning; 2 = Behavior; 3 = Hearing; 4 = Motor; 5 = Language; 6= all","devel_concern"
"aut_diag","Integer","","Required","Autism-related diagnosis","1::4;999","1 = Autism; 2 = Autism Spectrum Disorder; 3 = Asperger syndrome; 4 = PDD-NOS","autism_related_diagnosis"
"diag_ageatdiag","Integer","","Recommended","Age at diagnosis(in months)","0 :: 1200","","age_at_asd_diagnosis_______mon"
"diag_diagnosismadeby","String","50","Recommended","Diagnosis made by","Physician;Psychologist;Other; NK","NK = Not known",""
"preg_complic","String","10","Required","Complications during pregnancy?","Yes; No; NK","NK = Not known","complications_during_pregnancy,preg_complic"
"preg_dxdrug","String","10","Required","Used prescription medications during pregnancy?","Yes; No; NK","NK = Not known","preg_dxdrug,used_prescription_medications_"
"full_term","String","10","Required","Full-term delivery? 37-42 weeks","Yes; No; NK","NK = Not known","full_term"
"info_gest","String","50","Recommended","No. Weeks Gestation (G.A.)","","","if_how_many_weeks_gestation,info_gest"
"birth_weight_lbs","Float","","Recommended","Birth weight pounds","","","birth_weight_lbs,birth_weight_lbs_nk,birth_weight_ozs"
"ldnb_lgthin","Float","","Recommended","What was the babys length at birth(inches)","","-1 = Not known","birth_length_inches,ldnb_lgthin,ldnb_lngthin_nk"
"ldnb_hosptotalbabyday","Float","","Recommended","How many days total did this baby stay in the hospital (after delivery up until discharge, including the neonatal ICU) (days)","0 :: 365","","ldnb_hosptotalbabyday,number_of_days_hospital_after_"
"earlydev_walk","Integer","","Recommended","Age when first walked unaided (in months)","","995 = Still not reached; 996 = N/K, but apparently normal; 997 = N/K, but apparently delayed; 998 = N/A; 999 = N/K or not asked","age_at_walking_10_steps_months,earlydev_walk"
"ad016","Integer","","Recommended","Age of first single words (months)","","994 = Milestone not reached; 996 = N/K, but apparently normal; 997 = N/K, but apparently delayed; 998 = N/A; 999 = N/K or not asked","ad016,age_at_first_words_months_or_y"
"age_3word","Integer","","Recommended","Age at 3-word sentences (in months)","","","age_3word,age_at_3_word_sentences_months"
"current_lang","String","10","Recommended","Current speech/language. Verbal?","Yes; No; NK","NK = Not known","current_lang,current_speech_language_verbal"
"verb_words","Integer","","Recommended","""If yes, how many words?""","1::4","1 = <10 Single words; 2 = Speaks in 10 or more single words; 3 = Speaks in 2 word combinations; 4 = Speaks in 3 or more word combinations","if_yes_how_many_words,verb_words"
"othmem_devdelay","String","50","Recommended","Developmental Delay","Yes;No; NK","NK = Not known","developmental_delays,othmem_devdelay"
"school_perf","Integer","","Recommended","School Performance","1::4; -999","1 = Below grade level; 2 = At grade level; 3 = Above grade level; 4 = Mixed (at or above grade level in some areas and below grade level in other areas); -999 = milestone not reached","school_performance"
"rx_behav","String","10","Required","Prescription medications for behavioral concerns","Yes; No; NK","NK = Not known","prescription_medications_behav,rx_behav"
"rx_phys","String","10","Required","Prescription medications for physical health concerns","Yes; No; NK","NK = Not known","prescription_medications_physi,rx_phys"
"otc_med","String","10","Required","Over-the-counter medications","Yes; No; NK","NK = Not known","otc_med,over_counter_medications"
"ds_med","String","10","Required","Dietary supplements","Yes; No; NK","NK = Not known","dietary_supplemants,ds_med"
"gastro_spec_diet","String","50","Required","Does subject have a special diet?","Yes; No; NK","NK = Not known","gastro_spec_diet,special_diet_e_g_gluten_free_e"
"rev_headmeningitis","String","50","Recommended","Meningitis","Yes; No; NK; NS","NK= Not known; NS = Not sure","meningitis"
"rev_headmeningitisage","Integer","","Recommended","Meningitis: Age(in months)","0 :: 1200","","meningitis_age"
"rev_headmeningitisorg","String","255","Recommended","Meningitis: Organism","","","meningitis_organism"
"rev_headencephalitis","String","50","Recommended","Encephalitis","Yes; No; NK; NS","NK= Not known; NS = Not sure","encephalitis"
"rev_headencephalitisage","Integer","","Recommended","Encephalitis: Age(in months)","0 :: 1200","","encephalitis_age"
"rev_headencephalitisorg","String","255","Recommended","Encephalitis: Organism","","","encephalitis_organism"
"rev_headfebseiz","String","50","Recommended","Febrile Seizures","Yes; No; NK; NS","NK= Not known; NS = Not sure","febrile_seizures"
"rev_headfebseizages","String","255","Recommended","Febrile Seizures: Age(S)","","","febrile_seizures_age"
"rev_headseizure","String","50","Required","Seizures","Yes; No; NK; NS","NK= Not known; NS = Not sure","non_febrile_seizures"
"rev_headseizureonset","String","255","Recommended","Seizures: Onset","","","onset"
"rev_headseizurecontrol","String","50","Required","Seizures: Controlled","Yes;No;NK","NK = Not known","controlled"
"fhxcp","String","5","Required","Cerebral Palsy","Yes;No; NK","NK = Not known","cerebral_palsy"
"hist_trauma","String","10","Recommended","History of head trauma","Yes; No; NK; NS","NK= Not known; NS = Not sure","history_of_head_trauma"
"rev_headimagestudy","String","50","Recommended","Imaging Studies","Yes;No;NK","NK = Not known","brain_imaging_studies"
"rev_headimagestudytype","String","50","Recommended","Imaging Studies: Type","","US;CT;MR;PET;EEG; MR; any combinations of these types",""
"rev_headimagestudyresult","String","255","Recommended","Imaging Studies: Results","","Normal; Abnormal","results_check_any_of_above"
"vis_blind","String","10","Recommended","Significant visual loss or congenital blindness","Yes; No; NK","NK = Not known","significant_visual_loss_or_con"
"rev_eartest","String","50","Recommended","Hearing Testing:","Yes;No;NK","NK = Not known","hearing_testing"
"rev_eartestages","String","255","Recommended","Hearing Testing: Age(S)","","","hearing_testing_age"
"rev_eartestresult","String","50","Recommended","Hearing Testing: Result","Normal;Abnormal;Unknown","","results"
"hear_loss","String","10","Required","Deafness or significant hearing loss","Yes;No;NK","NK = Not known","deafness_or_significant_hearin"
"othmem_hearingcor","String","50","Recommended","Hearing corrected?","Yes;No; NK","NK = Not known","if_yes_was_hearing_corrected_h"
"rev_earrecuotitis","String","50","Required","Recurrent Otitis Media","Yes; No; NK; NS","NK= Not known; NS = Not sure","recurrent_otitis_media_om"
"rev_earrecuotitisyear","Integer","","Recommended","Recurrent Otitis Media: #Year","","","year"
"rev_earrecuotitisage","Integer","","Recommended","Recurrent Otitis Media: Age of Onset(in months)","0 :: 1200","","age_of_onset"
"rev_earpetube","String","50","Recommended","PE Tubes","Yes;No;NK","NK = Not known","pe_ear_tubes"
"rev_mouthcleftlip","String","50","Recommended","Is there a cleft lip and/or cleft palate?","Yes;No;NK","NK = Not known","cleft_lip"
"rev_mouthcleftpalate","String","50","Recommended","Cleft Palate","Yes;No;NK","NK = Not known","cleft_palate"
"rev_teethdentalab","String","50","Recommended","Dental abnormalities","Yes;No;NK","NK = Not known","dental_abnormalities"
"rev_neckspinalab","String","50","Recommended","Spinal abnormalities","Yes;No;NK","NK = Not known","spinal_abnormalities"
"rev_skinbirthmark","String","50","Recommended","Birthmarks (e.g., cafe-au-lait spots, white spots)","Yes;No;NK","NK = Not known","birthmarks_e_g_caf�_au_lait_sp"
"rev_skineczema","String","50","Recommended","Eczema","Yes;No;NK","NK = Not known","eczema"
"rev_skinabcesses","String","50","Required","Skin Infections/Abcesses","Yes;No;NK","NK = Not known","skin_infections_abscesses"
"rev_pulbreathab","String","50","Recommended","Abnormal Breathing","Yes;No;NK","NK = Not known","abnormal_breathing"
"rev_pulasthma","String","50","Required","Asthma","Yes;No;NK","NK = Not known","asthma"
"rev_lung","String","10","Recommended","Lung disease","Yes;No;NK","NK = Not known","lung_disease"
"rev_cardiomalfunc","String","50","Required","Cardiac Malformation","Yes;No;NK","NK = Not known","cardiac_malformation"
"rev_cardiocyanosis","String","50","Recommended","Cyanosis","Yes;No;NK","NK = Not known","cyanosis"
"rev_rythm","String","10","Recommended","Abnormal rhythm or heart rate","Yes;No;NK","NK = Not known","abnormal_rhythm_or_heart_rate"
"rev_gastrodysphagia","String","50","Recommended","Dysphagia","Yes;No;NK","NK = Not known","dysphagia_swallowing_difficult"
"rev_gastroreflux","String","50","Required","Reflux","Yes; No; NK; NS","NK= Not known; NS = Not sure","reflux"
"rev_gastrorefluxmed","String","50","Required","Reflux: Medication Required","Yes;No;NK","NK = Not known","medication_required"
"rev_gastroother","String","50","Recommended","Other feeding difficulties","Yes;No;NK","NK = Not known","other_feeding_difficulties"
"rev_endoprecocious","String","50","Recommended","Precocious Puberty","Yes;No;NK","NK = Not known","precocious_early_puberty"
"rev_endoprecociousage","Integer","","Recommended","Precocious Puberty: Age(in months)","0 :: 1200","","age_of_puberty"
"rev_endohypothyroidism","String","50","Required","Hypothyroidism","Yes;No;NK","NK = Not known","hypothyroidism"
"rev_endohyperthyroidism","String","50","Required","Hyperthyroidism","Yes;No;NK","NK = Not known","hyperthyroidism"
"rev_endodiabetes","String","50","Required","Diabetes","Yes;No;NK","NK = Not known","diabetes"
"rev_endodiabetestype","String","50","Required","Diabetes: Type","I;II;NA","","if_yes_check_type"
"rev_endohypoglycemia","String","50","Recommended","Hypoglycemia","Yes;No;NK","NK = Not known","hypoglycemia"
"rev_hemanemia","String","50","Recommended","Anemia","Yes;No;NK","NK = Not known","anemia"
"rev_hembleeddisorder","String","50","Recommended","Bleeding disorder","Yes;No;NK","NK = Not known","bleeding_disorder"
"rev_immunorecurinfection","String","50","Required","Recurrent Infections((>2 pneum or sinus infect/yr, >8 OM /yr, absesses))","Yes;No;NK","NK = Not known","recurrent_infections"
"rev_immunoigdeficiency","String","50","Recommended","Ig Deficiency","Yes;No;NK","NK = Not known","immunoglobulin_igg_deficiency"
"rev_immunocellimmunedef","String","50","Recommended","Cell Mediated Immune Def.","Yes;No;NK","NK = Not known","cell_mediated_immune_deficienc"
"rev_immunoenvallergy","String","50","Required","Environmental Allergies","Yes;No;NK","NK = Not known","environmental_allergies"
"rev_immunomedallergy","String","50","Required","Medication Allergies","Yes;No;NK;NA","NK = Not known; NA=Not Applicable","medication_allergies"
"rev_immunoimmunization","String","50","Recommended","Immunizations","Up to date;Behind;None;NK","NK = Not known","immunizations"
