"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"log036","Integer","","Recommended","Record the Subject ID #","","","record_id"
"patid","String","20","Recommended","A Participant ID","","","participant_id"
"cppp_id","Integer","","Recommended","Please enter your PATIENT's Participant ID in this box.","","",""
"trqsf_q1_al","Integer","","Recommended","The patients made me feel good about myself.","0::4","4 = not at all; 3 = a little; 2 = somewhat; 1 = quite a bit; 0 = extremely",""
"trqsf_q2_al","Integer","","Recommended","I liked the patients very much.","0::4","4 = not at all; 3 = a little; 2 = somewhat; 1 = quite a bit; 0 = extremely",""
"trqsf_q3_al","Integer","","Recommended","I felt like my hands were tied or that I was put in an impossible bind.","0::4","0 = not at all; 1 = a little; 2 = somewhat; 3 = quite a bit; 4 = extremely",""
"trqsf_q4_al","Integer","","Recommended","I felt dismissed or devalued.","0::4","0 = not at all; 1 = a little; 2 = somewhat; 3 = quite a bit; 4 = extremely",""
"trqsf_q5_al","Integer","","Recommended","I felt guilty about my feelings toward the patients.","0::4","0 = not at all; 1 = a little; 2 = somewhat; 3 = quite a bit; 4 = extremely",""
"trqsf_q6_al","Integer","","Recommended","I felt life really might not be worth living for the patients.","0::4","0 = not at all; 1 = a little; 2 = somewhat; 3 = quite a bit; 4 = extremely",""
"trqsf_q7_al","Integer","","Recommended","This patient gave me chills.","0::4","0 = not at all; 1 = a little; 2 = somewhat; 3 = quite a bit; 4 = extremely",""
"trqsf_q8_al","Integer","","Recommended","I had to force myself to connect with the patients.","0::4","0 = not at all; 1 = a little; 2 = somewhat; 3 = quite a bit; 4 = extremely",""
"trqsf_9_al","Integer","","Recommended","I feel confident in my ability to help the patients.","0::4","4 = not at all; 3 = a little; 2 = somewhat; 1 = quite a bit; 0 = extremely",""
"trqsf_10_al","Integer","","Recommended","The patients and I trust one another.","0::4","4 = not at all; 3 = a little; 2 = somewhat; 1 = quite a bit; 0 = extremely",""
"trqsf_11_al","Integer","","Recommended","Total TRQ affiliation score","0::20","",""
"trqsf_12_al","Integer","","Recommended","Total TRQ distress score","0::12","",""
"trqsf_13_al","Integer","","Recommended","Total TRQ hope score","0::8","",""
"trqsf_14_al","Integer","","Recommended","Total TRQ score","0::40","",""
"visit","String","60","Recommended","Visit name","","",""
