"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"version_form","String","121","Recommended","Form used/assessment name","","",""
"spvrta_pvrtcr","Integer","","Recommended","Penn VRT Total Correct","","",""
"spvrta_pvrt_pc","Float","","Recommended","Penn VRT Percent Correct","","",""
"spvrta_pvrtinc","Integer","","Recommended","Penn VRT Total Incorrect","","",""
"spvrta_pvrt_pi","Float","","Recommended","Penn VRT Percent Incorrect","","",""
"spvrta_pvrtrtto","Float","","Recommended","Penn VRT Median Reaction Time for all Penn VRT Trials","","",""
"spvrta_pvrtrtcr","Float","","Recommended","Penn VRT Median Reaction Time for Correct Penn VRT Trials","","",""
"spvrta_pvrtrter","Float","","Recommended","Penn VRT Median Reaction Time for Incorrect Penn VRT Trials","","",""
"trial","Integer","","Recommended","Trial number","0::9999; -777; -999","1 = first; 2= second; 3=third; 4=fourth; 5=fifth; 6=sixth; etc; -777=NA, -999=missing",""
"taskdescription","String","50","Recommended","Longer description of the task.","","",""
"stimuli_detail","String","100","Recommended","stimuli description","","",""
"trial_duration","String","20","Recommended","Trial Duration and Units ie 20 minutes","","",""
