"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"swpycc_1","Integer","","Recommended","This program was easy to go through.","0::4","0 = Definitely disagree; 1 = Disagree; 2 = Unsure; 3 = Agree; 4 = Definitely agree",""
"swpycc_2","Integer","","Recommended","I struggled getting the program to work.","0::4","0 = Definitely disagree; 1 = Disagree; 2 = Unsure; 3 = Agree; 4 = Definitely agree",""
"swpycc_3","Integer","","Recommended","Completion of this short program was useful for me as a parent.","0::4","0 = Definitely disagree; 1 = Disagree; 2 = Unsure; 3 = Agree; 4 = Definitely agree",""
"swpycc_4","Integer","","Recommended","This program contains helpful information.","0::4","0 = Definitely disagree; 1 = Disagree; 2 = Unsure; 3 = Agree; 4 = Definitely agree",""
"swpycc_5","Integer","","Recommended","I like this program.","0::4","0 = Definitely disagree; 1 = Disagree; 2 = Unsure; 3 = Agree; 4 = Definitely agree",""
"swpycc_6","Integer","","Recommended","I did NOT like the way this program looked.","0::4","0 = Definitely disagree; 1 = Disagree; 2 = Unsure; 3 = Agree; 4 = Definitely agree",""
"swpycc_7","Integer","","Recommended","I plan to use the next part of the PYCC program (the website that teaches parenting strategies).","0;1","0 = No; 1 = Yes",""
