"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","","record_id"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","",""
"conformity_total","Integer","","Recommended","Conformity total score","","",""
"msc_1","Integer","","Recommended","I often rely on, and act upon, the advice of others.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_2","Integer","","Recommended","I would be the last one to change my opinion in a heated argument on a controversial topic.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_3","Integer","","Recommended","Generally, I'd rather give in and go along for the sake of peace than struggle to have my way.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_4","Integer","","Recommended","I tend to follow family tradition in making political decisions.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_5","Integer","","Recommended","Basically, my friends are the ones who decide what we do together.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_6","Integer","","Recommended","A charismatic and eloquent speaker can easily influence and change my ideas.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_7","Integer","","Recommended","I am more independent than conforming in my ways.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_8","Integer","","Recommended","If someone is very persuasive, I tend to change my opinion and go along with them.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_9","Integer","","Recommended","I don't give in to others easily.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_10","Integer","","Recommended","I tend to rely on others when I have to make an important decision quickly.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
"msc_11","Integer","","Recommended","I prefer to make my own way in life rather than find a group I can follow.","-4::4","4 = very strong agreement; 3 = strong agreement; 2 = moderate agreement; 1 = slight agreement;  0 = neither agreement or disagreement; -1 = slight disagreement; -2 = moderate disagreement; -3 = strong disagreement; -4 = very strong disagreement",""
