"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"cig_smoking","Integer","","Recommended","Have you ever smoked part or all of a cigarette? PX030601_Cigarette_Smoking","1;2;97","1=Yes; 2=No; 97=Don't Know/Refused","c01"
"cg04","Integer","","Recommended","If YES to have you ever smoked part or all of a cigarette, how old were you the first time you smoked part or all of a cigarette?","","Indicate age in YEARS",""
"cg05","Integer","","Recommended","If YES to have you ever smoked part or all of a cigarette, now think about the past 30 days (including today). In the past 30 days, have you smoked part or all of a cigarette?","1; 2; 97","1 = Yes; 2 = No; 97 = Don't know/Prefer not to respond",""
"cg06","Integer","","Recommended","If NO to in the past 30 days, have you smoked part or all of a cigarette, how long has it been since you last smoked part or all of a cigarette?","1::3; 97","1 = More than 30 days ago, but within the past 12 months; 2 = More than 12 months ago, but within the past 3 years; 3 = More than 3 years ago; 97 = Don't know/Prefer not to respond",""
"cg06dk","Integer","","Recommended","If DON'T KNOW/PREFER NOT TO RESPOND to in the past 30 days how long has it been since you last smoked part or all of a cigarette, what is your best guess of how long it has been since you last smoked part of all of a cigarette?","1::3; 97","1 = More than 30 days ago, but within the past 12 months; 2 = More than 12 months ago, but within the past 3 years; 3 = More than 3 years ago; 97 = Don't know/Prefer not to respond",""
"cg07","Integer","","Recommended","If YES to in the past 30 days, have you smoked part or all of a cigarette, how many days did you smoke part or all of a cigarette?","","Number entry box or don't know/prefer not to respond",""
"cg07dk","Integer","","Recommended","If DON'T KNOW/PREFER NOT TO RESPOND to during the past 30 days on how many days did you smoke part or all of a cigarette, what is your best estimate of the number of days you smoked part or all of a cigarette during the past 30 days?","1::6; 97","1 = 1 or 2 days; 2 = 3 to 5 days; 3 = 6 to 9 days; 4 = 10 to 19 days; 5 = 20 to 29 days; 6 = All 30 days; 97 = Don't know/Prefer not to respond",""
"quantity_30day","Integer","","Recommended","On the you smoked cigarettes during the past 30 days, how many cigarettes did you smoke per day, on average? PX030801_30Day_Quantity","1::10; 9998","1 = Less than one cigarette per day; 2 = 1 cigarette per day; 3 = 2 to 5 cigarettes per day; 4 = 6 to 15 cigarettes per day (about 1/2 pack); 5 = 16 to 25 cigarettes per day (about 1 pack); 6 = 26 to 35 cigarettes per day (about 1 1/2 packs); 7 = More than 35 cigarettes per day (about 2 packs or more); 8=DK/refused; 9 = 1 to 5; 10 = More than 26 cigarettes per day; 9998 = N/A","cg08"
"phx_tobacco_last30_5","Integer","","Recommended","on the days you smoked cigarettes, how many cigarettes did you smoke per day, on average?","1::8","1=less than one cigarette per day; 2=1 cigarette per day; 3=2 to 5 cigarettes per day; 4=6 to 15 cigarettes per day (about 1/2 pack); 5=16 to 25 cigarettes per day (about 1 pack); 6=26 to 35 cigarettes per day (about 1 1/2 packs); 7=more than 35 cigarettes per day (2 packs or more); 8=don't know/decline to state","cg10"
"cigarette_30day_smoking","Integer","","Recommended","Now think about the past 30 days, including today. During the past 30 days, have you smoked part or all of a roll-your-own tobacco cigarette? PX030801_30Day_Cigarette_Smoking","1;2;99","1=Yes; 2=No; 99=DK/refused","cg14"
"cig_smoking_evryday_1mon","Integer","","Recommended","Has there ever been a period in your life when you smoked cigarettes every day for at least 30 days? PX030601_Cigarette_Smoking_Everyday_1Month","1;2;97; 999","1=Yes; 2=No; 97=Don't Know/Refused; 999 = Legitimate Skip","cg15"
"first_cig_smoke_evryday_age2","Integer","","Recommended","How old were you when you first started smoking cigarettes every day? PX030702_First_Cigarette_Smoking_Everyday_Age","1::99","Age in years","cg16"
"visit","String","60","Recommended","Visit name","","",""
"tob_consume08a","Integer","","Recommended","Have you used any of these tobacco products in the past 12-months? Hookah","0;1","0= No; 1= Yes",""
"ecig_consume20h","Integer","","Recommended","Would you say that you used e-cigarettes for any of the following reasons the first time you used? My parents/family use it","0;1","0= No; 1= Yes",""
"ecig_consume20i","Integer","","Recommended","Would you say that you used e-cigarettes for any of the following reasons the first time you used? Can use it anywhere","0;1","0= No; 1= Yes",""
"ecig_consume20j","Integer","","Recommended","Would you say that you used e-cigarettes for any of the following reasons the first time you used? To quit smoking regular cigarettes, it is healthier than regular cigarette","0;1","0= No; 1= Yes",""
"tob_consume08b","Integer","","Recommended","Have you used any of these tobacco products in the past 12-months? Cigar","0;1","0= No; 1= Yes",""
"tob_consume08c","Integer","","Recommended","Have you used any of these tobacco products in the past 12-months? Little filtered cigar (LFC) or cigarillo","0;1","0= No; 1= Yes",""
"tob_consume08d","Integer","","Recommended","Have you used any of these tobacco products in the past 12-months? Pipe","0;1","0= No; 1= Yes",""
"tob_consume09a","Integer","","Recommended","Have you used any of these tobacco products in the past 3-months? Hookah","0;1","0= No; 1= Yes",""
"tob_consume09b","Integer","","Recommended","Have you used any of these tobacco products in the past 3-months? Cigar","0;1","0= No; 1= Yes",""
"tob_consume09c","Integer","","Recommended","Have you used any of these tobacco products in the past 3-months? Little filtered cigar (LFC) or cigarillo","0;1","0= No; 1= Yes",""
"tob_consume09d","Integer","","Recommended","Have you used any of these tobacco products in the past 3-months? Pipe","0;1","0= No; 1= Yes",""
"tob_consume10","Integer","","Recommended","During the past 30 days, have you had a strong craving or felt like you really needed to use a tobacco product of any kind?  ","0;1","0= No; 1= Yes",""
"tob_consume11","Integer","","Recommended","How soon after you wake up do you want to use a tobacco product?","1 :: 6","1 = Within 5 minutes; 2 = From 6 to 30 minutes; 3 = From more than 30 minutes to 1 hour; 4 = After more than 1 hour but less than 24 hours; 5 = I rarely want to use tobacco; 6 = I never want to use tobacco",""
"tob_consume12a","Integer","","Recommended","The next questions ask about other types of tobacco products. Thinking about your use of all tobacco products, please rate your level of agreement for each statement: I find myself reaching for a tobacco product without thinking about it. ","1 :: 5","1= Not true of me at all; 5= Extremely true of me","tobacco41_1"
"tob_consume12b","Integer","","Recommended","The next questions ask about other types of tobacco products. Thinking about your use of all tobacco products, please rate your level of agreement for each statement: I frequently crave tobacco. ","1 :: 5","1= Not true of me at all; 5= Extremely true of me","tobacco41_2"
"tob_consume12c","Integer","","Recommended","The next questions ask about other types of tobacco products. Thinking about your use of all tobacco products, please rate your level of agreement for each statement: My tobacco use is out of control. ","1 :: 5","1= Not true of me at all; 5= Extremely true of me","tobacco41_3"
"tob_consume12d","Integer","","Recommended","The next questions ask about other types of tobacco products. Thinking about your use of all tobacco products, please rate your level of agreement for each statement: Using tobacco really helps me feel better if I have been feeling down. ","1 :: 5","1= Not true of me at all; 5= Extremely true of me","tobacco41_4"
