"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","",""
"co_1","Integer","","Recommended","(Horizontal Individualism) 1. I'd rather depend on myself than others.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_2","Integer","","Recommended","(Horizontal Individualism) 2. I rely on myself most of the time; I rarely rely on others.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_3","Integer","","Recommended","(Horizontal Individualism) 3. I often do ''my own thing.''","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_4","Integer","","Recommended","(Horizontal Individualism) 4. My personal identity, independent of others, is very important to me.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_5","Integer","","Recommended","(Vertical Individualism) 1. It is important that I do my job better than others.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_6","Integer","","Recommended","(Vertical Individualism) 2. Winning is everything.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_7","Integer","","Recommended","(Vertical Individualism) 3. Competition is the law of nature.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_8","Integer","","Recommended","(Vertical Individualism) 4. When another person does better than I do, I get tense and aroused.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_9","Integer","","Recommended","(Horizontal Collectivism) 1. If a coworker gets a prize, I would feel proud.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co__10","Integer","","Recommended","(Horizontal Collectivism) 2. The well-being of my coworkers is important to me.","1::9","1= Never or definitely no; 9 = Always or definitely yes","co_10"
"co__11","Integer","","Recommended","(Horizontal Collectivism) 3. To me, pleasure is spending time with others.","1::9","1= Never or definitely no; 9 = Always or definitely yes","co_11"
"co__12","Integer","","Recommended","(Horizontal Collectivism) 4. I feel good when I cooperate with others.","1::9","1= Never or definitely no; 9 = Always or definitely yes","co_12"
"co__13","Integer","","Recommended","(Vertical Collectivism) 1. Parents and children must stay together as much as possible.","1::9","1= Never or definitely no; 9 = Always or definitely yes","co_13"
"co_14","Integer","","Recommended","(Vertical Collectivism) 2. It is my duty to take care of my family, even when 1 have to sacrifice what I want.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_15","Integer","","Recommended","(Vertical Collectivism) 3. Family members should stick together, no matter what sacrifices are required.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_16","Integer","","Recommended","(Vertical Collectivism) 4. It is important to me that I respect the decisions made by my groups.","1::9","1= Never or definitely no; 9 = Always or definitely yes",""
"co_vctotal","Integer","","Recommended","Vertical Collectivism Total Score","4::36; 999","999=missing",""
"co_vitotal","Integer","","Recommended","Vertical Individualism Total Score","4::36; 999","999=missing",""
"co_hctotal","Integer","","Recommended","Horizontal Collectivism Total Score","4::36; 999","999=missing",""
"co_hitotal","Integer","","Recommended","Horizontal Individualism Total Score","4::36; 999","999=missing",""
"co_total","Integer","","Recommended","Total Combined score","16::144; 999","999=missing",""
