"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"phubbing_1","Integer","","Recommended","My eyes start wandering on my phone when I'm together with others","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_2","Integer","","Recommended","I am always busy with my mobile phone when I'm with my friends","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_3","Integer","","Recommended","People complain about me dealing with my mobile phone","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_4","Integer","","Recommended","I'm busy with my mobile phone when I'm with friends","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_5","Integer","","Recommended","I do not think that I annoy my partner when I'm busy with my mobile phone","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_6","Integer","","Recommended","My phone is always within my reach","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_7","Integer","","Recommended","When I wake up in the morning, I first check the messages on my phone","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_8","Integer","","Recommended","I feel incomplete without my mobile phone","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_9","Integer","","Recommended","My mobile phone use increases day by day","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_10","Integer","","Recommended","The time allocated to social, personal, or professional activities decreases because of my mobile phone","1::5;99","1= Strongly disagree; 5= Strongly agree; 99= Missing",""
"phubbing_comdisturb","Integer","","Recommended","Phubbing Scale - Communication Disturbance Total","5::25;99","Sum of items phubbing_1-4, 10; 99= Missing",""
"phubbing_obsess","Integer","","Recommended","Phubbing Scale - Phone Obsession Total","5::25;99","Sum of items phubbing_5-9; 99= Missing",""
"phub_freq_1","Integer","","Recommended","My eyes start wandering on my phone when I'm together with others (Frequency)","1::5","1= Never; 5= Always",""
"phub_freq_2","Integer","","Recommended","I am always busy with my mobile phone when I'm with my friends (Frequency)","1::5","1= Never; 5= Always",""
"phub_freq_3","Integer","","Recommended","People complain about me dealing with my mobile phone (Frequency)","1::5","1= Never; 5= Always",""
"phub_freq_4","Integer","","Recommended","I'm busy with my mobile phone when I'm with friends (Frequency)","1::5","1= Never; 5= Always",""
"phub_freq_total","Integer","","Recommended","Phubbing Scale (Frequency) - Total Score","4::20","Sum of items phub_freq_1-4",""
