"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"wfpts_p_1","Integer","","Recommended","They do whatever it takes to get your child all the care they need","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_2","Integer","","Recommended","Sometimes they care more about what is convenient for them than your child's medical needs","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_3","Integer","","Recommended","Their medical skills are not as good as they should be","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_4","Integer","","Recommended","They are extremely thorough and careful","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_5","Integer","","Recommended","You completely trust their decisions about which medical treatments are best for your child","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_6","Integer","","Recommended","They are totally honest in telling you about all of the different treatment options available for your child","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_7","Integer","","Recommended","They only think about what is best for your child","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_8","Integer","","Recommended","Sometimes they do not pay full attention to what you are trying to tell them about your child","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_9","Integer","","Recommended","You have no worries about putting your child's life in your physician's hands","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"wfpts_p_10","Integer","","Recommended","All in all, you have complete trust in your child's physician","1::5;-999","1= Strongly disagree; 2= Disagree; 3= Neutral; 4= Agree; 5= Strongly Agree; -999= Missing",""
"version_form","String","121","Recommended","Form used/assessment name","","e.g., Self-Report, Parent Form, Short Form, Revised Version",""
"respondents","String","20","Recommended","Respondent","Mother;Father;Parent;Guardian;Teacher;Child;Self;Caregiver;Partner;Other;Physician","",""
"about_whom","String","100","Recommended","Description of person or group of people about whom participant is answering questions","","e.g., Partner 1, Friend 2, neighbors",""
