"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"self_determine01","Integer","","Recommended","I feel like I have a choice in my actions","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"self_determine02","Integer","","Recommended","I am responsible for my own success","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"self_determine03","Integer","","Recommended","I know how to ask for help when I need it","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_1a","Integer","","Recommended","1A. I always feel like I choose the things I do.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_1b","Integer","","Recommended","1B. I sometimes feel that its not really me choosing the things I do.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_2a","Integer","","Recommended","2A. My emotions sometimes seem alien to me.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_2b","Integer","","Recommended","2B. My emotions always seem to belong to me.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_3a","Integer","","Recommended","3A. I choose to do what I have to do.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_3b","Integer","","Recommended","3B. I do what I have to, but I do not feel like it is really my choice.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_4a","Integer","","Recommended","4A. I feel that I am rarely myself.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_4b","Integer","","Recommended","4B. I feel like I am always completely myself.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_5a","Integer","","Recommended","5A. I do what I do because it interests me.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_5b","Integer","","Recommended","5B. I do what I do because I have to.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_6a","Integer","","Recommended","6A. When I accomplish something, I often feel it was not really me who did it.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_6b","Integer","","Recommended","6B. When I accomplish something, I always feel it is me who did it.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_7a","Integer","","Recommended","7A. I am free to do whatever I decide to do.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_7b","Integer","","Recommended","7B. What I do is often not what I would choose to do.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_8a","Integer","","Recommended","8A. My body sometimes feels like a stranger to me.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_8b","Integer","","Recommended","8B. My body always feels like me.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_9a","Integer","","Recommended","9A. I feel pretty free to do whatever I choose to.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_9b","Integer","","Recommended","9B. I often do things that I do not choose to do.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_10a","Integer","","Recommended","10A. Sometimes I look into the mirror and see a stranger.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
"sds_10b","Integer","","Recommended","10B. When I look into the mirror I see myself.","1 :: 5","1= Never; 2= Rarely; 3= Sometimes; 4= Often; 5= Always",""
