"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"stusdy","String","40","Recommended","Study ID","","",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","",""
"comment_misc","String","250","Recommended","Miscellaneous Comments","","",""
"ed_consentdate","Date","","Recommended","Consent Date","","",""
"ecweb_child_id","String","10","Recommended","ecWeb Child ID","","",""
"referral_date1","Date","","Recommended","Referral #1 date","","MM/DD/YYYY",""
"referral_source1","String","50","Recommended","Referral #1 Source","","",""
"referral_date2","Date","","Recommended","Referral #2 date","","MM/DD/YYYY",""
"referral_source2","String","50","Recommended","Referral #2 Source","","",""
"referral_date3","Date","","Recommended","Referral #3 Date","","MM/DD/YYYY",""
"referral_source3","String","50","Recommended","Referral #3 Source","","",""
"referral_4","String","50","Recommended","Referral #4 (if more note in comments)","","",""
"placement_ei","Integer","","Recommended","Placement in Early Intervention prior to consent","0;1","0=No; 1=Yes",""
"eval_date","Date","","Recommended","Evaluation Date","","MM/DD/YYYY",""
"early_eligdate","Date","","Recommended","Earliest Eligibility Date","","MM/DD/YYYY",""
"early_eligdate_postconsent","Date","","Recommended","Earliest Eligibility Date After Consent","","MM/DD/YYYY",""
"ipp_code","String","6","Recommended","Initial Primary Placement Code","","",""
"sp_code","String","6","Recommended","Secondary Placement Code","","",""
"ipp_code_postconsent","String","6","Recommended","Initial Primary Placement Code after Consent","","",""
"curr_primaryelig","String","6","Recommended","Current Primary Eligibility","","",""
"curr_primaryelig_date","Date","","Recommended","Current Primary Eligibility Date","","MM/DD/YYYY",""
"placecode_6mo","String","6","Recommended","Placement Code 6 months after consent","","",""
"ifsp_date","Date","","Recommended","Individual Family Sevice Plan Date","","MM/DD/YYYY",""
"first_place_date","Date","","Recommended","First Placement Date","","MM/DD/YYYY",""
"firstplace_date_postconsent","Date","","Recommended","First Placement After Consent Date","","MM/DD/YYYY",""
"autism_serv_mpm","Integer","","Recommended","Autism service minutes per month","","Minutes",""
"total_serv_mpm","Integer","","Recommended","Total service minutes per month","","Minutes",""
"asd_eligdate","Date","","Recommended","Date of Autism Spectrum Disorder eligibility","","MM/DD/YYYY",""
"asd_placedate","Date","","Recommended","Date of Autism Spectrum Disorder placement","","MM/DD/YYYY",""
"agency","String","20","Recommended","ecWeb Agency","","",""
"child_homelanguage","Integer","","Recommended","Child/Home Language","1::3","1=English; 2=Spanish; 3=Other",""
