"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"sets01","Integer","","Recommended","This treatment will be completely effective","1::7","1=Strongly disagree; 2=Moderately Disagree; 3=Slightly disagree; 4=Neither agree nor disagree; 5=Slightly agree; 6=Moderately agree; 7=Strongly agree",""
"sets02","Integer","","Recommended","I am worried about my treatment","1::5","1=Not at all; 2=A little bit; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"sets03","Integer","","Recommended","My condition will be completely resolved after treatment","1::5","1=Not at all; 2=A little bit; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"sets04","Integer","","Recommended","I have fears about this treatment","1::5","1=Not at all; 2=A little bit; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"sets05","Integer","","Recommended","I have complete confidence in this treatment","1::5","1=Not at all; 2=A little bit; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"sets06","Integer","","Recommended","I am nervous about the negative effects of this treatment","1::5","1=Not at all; 2=A little bit; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"sets07","String","250","Recommended","What treatment are you going to receive?","","",""
"sets08","String","250","Recommended","What specific benefits (if any) do you expect to receive from this treatment?","","",""
"sets09","String","250","Recommended","What specific harms or negative side-effects (if any)do you think may occur because of this treatment?","","",""
"sets10","Integer","","Recommended","Have you ever received this treatment before?","0;1","0=No; 1=Yes",""
