"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"aurora_day","Integer","","Recommended","Study day","0 :: 385","",""
"call_n_unknown","Integer","","Recommended","Number of daily phone call communication","0 :: 290","",""
"call_mean_unknown_duration","Float","","Recommended","Mean duration of daily phone call communication (second)","0 :: 14717","",""
"call_sd_unknown_duration","Float","","Recommended","Standard deviation of duration of daily phone call communication (second)","0 :: 20508","",""
"call_median_unknown_duration","Float","","Recommended","Median duration of daily phone call communication (second)","0 :: 14635","",""
"call_iqr_unknown_duration","Float","","Recommended","Interquartile range of duration of daily phone call communication (second)","0 :: 17656","",""
"call_min_unknown_duration","Float","","Recommended","Minimum duration of daily phone call communication (second)","0 :: 14682","",""
"call_max_unknown_duration","Float","","Recommended","Maximum duration of daily phone call communication (second)","0 :: 39701","",""
"text_n_received","Integer","","Recommended","Number of daily received text communication","0 :: 190","",""
"text_mean_received_length","Float","","Recommended","Mean length of daily received text communication","0 :: 2596","Length measured in number of characters typed",""
"text_sd_received_length","Float","","Recommended","Standard deviation of  length of daily received text communication","0 :: 4468","Length measured in number of characters typed",""
"text_median_received_length","Float","","Recommended","Median length of daily received text communication","0 :: 2600","Length measured in number of characters typed",""
"text_iqr_received_length","Float","","Recommended","Interquartile range of  length of daily received text communication","0 :: 1869","Length measured in number of characters typed",""
"text_min_received_length","Integer","","Recommended","Minimum length of daily received text communication","0 :: 2596","Length measured in number of characters typed",""
"text_max_received_length","Integer","","Recommended","Maximum length of daily received text communication","0 :: 10100","Length measured in number of characters typed",""
"text_n_sent","Integer","","Recommended","Number of daily sent text communication","0 :: 93","",""
"text_mean_sent_length","Float","","Recommended","Mean length of daily sent text communication","0 :: 3578","Length measured in number of characters typed",""
"text_sd_sent_length","Float","","Recommended","Standard deviation of  length of daily sent text communication","0 :: 1460","Length measured in number of characters typed",""
"text_median_sent_length","Float","","Recommended","Median length of daily sent text communication","0 :: 3580","Length measured in number of characters typed",""
"text_iqr_sent_length","Float","","Recommended","Interquartile range of  length of daily sent text communication","0 :: 1970","Length measured in number of characters typed",""
"text_min_sent_length","Integer","","Recommended","Minimum length of daily sent text communication","0 :: 3580","Length measured in number of characters typed",""
"text_max_sent_length","Integer","","Recommended","Maximum length of daily sent text communication","0 :: 3640","Length measured in number of characters typed",""
