"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"pentoxifylline_dose","Integer","","Recommended","Level of pentoxifylline dose","0::2","0= 0mg/day; 1= 800 mg/day; 2= 1200 mg/day",""
"cocaine_dose","Integer","","Recommended","Level of intravenous cocaine dose","0;10;30","0= 0 mg/70 kg; 10= 10 mg/70 kg; 30= 30mg/70 kg",""
"exp_time_cocaine","Float","","Recommended","Time from baseline in hours","-1;0::4","-1= Baseline (prior to cocaine intravenous administration); 0= At administration of cocaine; 0.25= 15 minutes after administration; 4= 4 hours after cocaine administration",""
"stimulant_total","Integer","","Recommended","How stimulated a subject feels, per subjective self-report","0::64","",""
"sedatitve_total","Integer","","Recommended","How sedated a subject feels, per subjective self-report","0::64","",""
