"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","","ndar_id"
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","","observation_date"
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"ja_pc2","Float","","Recommended","Rate of Joint Attention during Parent-Child Scenario Drums and Puzzles","","",""
"ja_pc5","Float","","Recommended","Rate of Joint Attention during Parent-Child Interaction for Manding","","",""
"vb_pc2","Float","","Recommended","Rate of Verbal Behavior during Parent-Child Scenario Drums and Puzzles","","",""
"vb_pc5","Float","","Recommended","Rate of Verbal Behavior during Parent-Child Interaction for Manding","","",""
"in_pc2","Float","","Recommended","Rate of Inappropriate Behavior during Parent-Child Scenario Drums and Puzzles","","",""
"in_pc5","Float","","Recommended","Rate of Inappropriate Behavior during Parent-Child Interaction for Manding","","",""
"visit","String","60","Recommended","Visit name","","",""
"condition","Integer","","Recommended","Condition of the experiment","1::3","1=ABA/VB; 2= RDI; 3 = TAU",""
