"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"ageyears","Integer","","Recommended","Age in years","","",""
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2",""
"version","String","20","Recommended","Version/code of assessment","","e.g., Self-Report, Parent Form, Short Form, Revised Version",""
"readprj","String","5","Recommended","Project","","",""
"side","Integer","","Recommended","Side","0::3","0 = neither; 1 = right; 2 = left; 3 = bilateral; blank = Missing Form/Incomplete Workbook",""
"incplm","Integer","","Recommended","Incomplete delineation of medial compartment - some JSW(x) set to .T","0;1","0=No; 1=Yes",""
"nomjswx","Integer","","Recommended","Medial JSW(x) cannot be measured due to poor positioning or poor image quality","0;1","0=No; 1=Yes",""
"nommjsw","Integer","","Recommended","Medial mJSW cannot be measured due to poor positioning, image quality or other reason","0;1","0=No; 1=Yes",""
"nolmin","Integer","","Recommended","Medial mJSW measured but there is no local minimum","0;1","0=No; 1=Yes",""
"mjswbb","Integer","","Recommended","mJSW is set to zero, used when reader judges bone on bone in medial compartment","0;1","0=No; 1=Yes",""
"tpcfds","Float","","Recommended","Distance from tibial plateau to tibial rim closest to femoral condyle (mm)","","",""
"impixsz","Float","","Recommended","Pixel size used for conversion from pixel units to millimeters (uncorrected for magnification of knee) (mm)","","",""
"bmang","Float","","Recommended","X-ray beam angle from Synaflexer phantom (degrees)","","",""
"mcmjsw","Float","","Recommended","Medial minimum JSW (mm)","","",""
"xmjsw","Float","","Recommended","X coordinate of minimum JSW","","",""
"incstps","Integer","","Recommended","Inconsistent positioning at one or more visits based on rim distance","0;1","0=No; 1=Yes",""
"cfwdth","Float","","Recommended","Width of femoral condyles used to define x=1.0 (mm)","","",""
"jsw150","Float","","Recommended","Medial JSW at x=0.150 (mm)","","",""
"jsw175","Float","","Recommended","Medial JSW at x=0.175 (mm)","","",""
"jsw200","Float","","Recommended","Medial JSW at x=0.200 (mm)","","",""
"jsw225","Float","","Recommended","Medial JSW at x=0.225 (mm)","","",""
"jsw250","Float","","Recommended","Medial JSW at x=0.250 (mm)","","",""
"jsw275","Float","","Recommended","Medial JSW at x=0.275 (mm)","","",""
"jsw300","Float","","Recommended","Medial JSW at x=0.300 (mm)","","",""
"noljswx","Integer","","Recommended","Lateral JSW(x) cannot be measured due to poor positioning or poor image quality","0;1","0=No; 1=Yes",""
"ltpmebe","Integer","","Recommended","Lateral tibial plateau margin is the same as the bone edge","0;1","0=No; 1=Yes",""
"incpll","Integer","","Recommended","Incomplete delineation of lateral compartment - some JSW(x) set to .T","0;1","0=No; 1=Yes",""
"ljsw700","Float","","Recommended","Lateral JSW at x=0.700 (mm)","","",""
"ljsw725","Float","","Recommended","Lateral JSW at x=0.725 (mm)","","",""
"ljsw750","Float","","Recommended","Lateral JSW at x=0.750 (mm)","","",""
"ljsw775","Float","","Recommended","Lateral JSW at x=0.775 (mm)","","",""
"ljsw800","Float","","Recommended","Lateral JSW at x=0.800 (mm)","","",""
"ljsw825","Float","","Recommended","Lateral JSW at x=0.825 (mm)","","",""
"ljsw850","Float","","Recommended","Lateral JSW at x=0.850 (mm)","","",""
"ljsw875","Float","","Recommended","Lateral JSW at x=0.875 (mm)","","",""
"ljsw900","Float","","Recommended","Lateral JSW at x=0.900 (mm)","","",""
"barcode","String","20","Recommended","Barcode of image analyzed","","","barcdjd"
