"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","",""
"isat_1","Integer","","Recommended","Is preventing suicide among people leaving jail of sufficient concern to warrant scale up of (INSERT INTERVENTION) to address it?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_2","Integer","","Recommended","Do the outcomes of (INSERT INTERVENTION) address the needs among people leaving jail who are at risk for suicide?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_3","Integer","","Recommended","Is preventing suicide consistent with your agency's policy/strategic directions or priorities?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_4","Integer","","Recommended","Will scaling up (INSERT INTERVENTION) strategically useful to your agency's funders/funding agency?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_5","Integer","","Recommended","Is there evidence that (INSERT INTERVENTION) is effective in preventing suicide among people leaving jail?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_6","Integer","","Recommended","Did the benefits of (INSERT INTERVENTION) exceed the costs (in time or money)?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_9","Integer","","Recommended","Can use of (INSERT INTERVENTION) be monitored and/or maintained if implemented at scale?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_10","Integer","","Recommended","Does (INSERT INTERVENTION) have the potential to help coordinators and clinicians reach people leaving jail at scale?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_11","Integer","","Recommended","Is (INSERT INTERVENTION) likely to be acceptable among people leaving jail?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_14","Integer","","Recommended","How acceptable is (INSERT INTERVENTION) to you?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_15","Integer","","Recommended","How feasible is (INSERT INTERVENTION)?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_16","Integer","","Recommended","Is it feasible to scale up the infrastructure requirements of (INSERT INTERVENTION)?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_17","Integer","","Recommended","How sustainable is it for agencies to (INSERT INTERVENTION)?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_18","Integer","","Recommended","Can agencies financially afford to continue to use (INSERT INTERVENTION)?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"isat_19","Integer","","Recommended","Is it sustainable for coordinators and clinicians to use (INSERT INTERVENTION) given their other time commitments?","0::3;-888","0=Not at all; 1=To a small extent; 2=Somewhat; 3=To a large extent; -888=Not Applicable",""
"how_reports_used_p2_1","Integer","","Recommended","CareSource's weekly reports - Identify clients for outreach, engagement, and re-engagement","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
"how_reports_used_p2_2","Integer","","Recommended","CareSource's weekly reports - Identify clients for distributing Caring Contacts","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
"how_reports_used_p2_3","Integer","","Recommended","CareSource's weekly reports - Share incarceration information with internal care teams for ongoing screening and treatment efforts","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
"how_reports_used_p2_4","Integer","","Recommended","CareSource's weekly reports - Avoid terminating services for currently incarcerated clients that ''no show''","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
"how_reports_used_p2_5","Integer","","Recommended","CareSource's weekly reports - Conduct jail in-reach for currently incarcerated clients","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
"how_reports_used_p2_6","Integer","","Recommended","CareSource's weekly reports - Use aggregate information for grant applications or advocacy efforts","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
"how_reports_used_p2_7","Integer","","Recommended","CareSource's weekly reports - Other","0;1;-888;-999","0=Unchecked; 1=Checked; -888=Not Applicable; -999=Missing",""
