"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender,sex"
"qpq_activity01","Integer","","Recommended","How the children spent their time... Chasing, running, hiding, climbing, sports, or physically active","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_activity02","Integer","","Recommended","How the children spent their time... Cards or board games","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_activity03","Integer","","Recommended","How the children spent their time... Imaginary or pretend games","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_activity04","Integer","","Recommended","How the children spent their time... Arts/crafts/making things","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_activity05","Integer","","Recommended","How the children spent their time... Talk","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_activity06","Integer","","Recommended","How the children spent their time... Computer or Video games","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_activity07","Integer","","Recommended","How the children spent their time... Watch TV or Videos","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict01","Integer","","Recommended","What the children did during this visit... played without each other","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict02","Integer","","Recommended","What the children did during this visit... didn't share a toy, game, etc.","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict03","Integer","","Recommended","What the children did during this visit... got upset at each other","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict04","Integer","","Recommended","What the children did during this visit... argued with each other","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict05","Integer","","Recommended","What the children did during this visit... criticized or teased each other","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict06","Integer","","Recommended","What the children did during this visit... were bossy with each other","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict07","Integer","","Recommended","What the children did during this visit... had brother or sister in to play","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict08","Integer","","Recommended","What the children did during this visit... had other children in to play","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict09","Integer","","Recommended","What the children did during this visit... needed a parent to solve problems","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_conflict10","Integer","","Recommended","What the children did during this visit... annoyed each other","0::3; 999","0 = Not at all; 1 = Just a little; 2 = Pretty much; 3 = Very much; 999=missing/NA/NK",""
"qpq_frequency_invited","Integer","","Recommended","Please try to recall the times your child was invited to another child's house as the only invited guest. Number of visits like this (to any child's house) in the last month:","","",""
"qpq_frequency_hosted","Integer","","Recommended","Please try to recall the times you invited another child to your house as the only invited guest. Number of visits like this (by any child) in the last month:","","",""
"qpq_conflict_sum","Integer","","Recommended","QPQ Conflict Scale (sum)","0::30; 999","",""
"version_form","String","121","Recommended","Form used/assessment name","","",""
