"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"sbst_warmup_help","Integer","","Recommended","Did the participant need the researcher to provide suggestions and help them through co-construction (e.g., asking an open-ended question, starting a sentence, encouraging the participant to continue) during the warmup exercise?","0;1","0 = No; 1 = Yes",""
"sbst_parent_1_score","Integer","","Recommended","Score awarded for first narrative with attachment-related content that emphasized parent-child interactions","1::7","1 = The narrative included almost exclusively odd content or a different theme entirely; 2 = The narrative lacked secure base content and was so short that it was disjointed; 3 = The narrative focused on actions or events with no acknowledgement of emotional states or interactions; 4 = The narrative contained minimal elements of the secure base script; 5 = The narrative contained some elements of the secure base script but was restricted in elaboration; 6 = The narrative was characterized by rich secure base script content with elaboration; 7 = The narrative was characterized by rich secure base script content with extensive elaboration",""
"sbst_parent_2_score","Integer","","Recommended","Score awarded for second narrative with attachment-related content that emphasized parent-child interactions","1::7","1 = The narrative included almost exclusively odd content or a different theme entirely; 2 = The narrative lacked secure base content and was so short that it was disjointed; 3 = The narrative focused on actions or events with no acknowledgement of emotional states or interactions; 4 = The narrative contained minimal elements of the secure base script; 5 = The narrative contained some elements of the secure base script but was restricted in elaboration; 6 = The narrative was characterized by rich secure base script content with elaboration; 7 = The narrative was characterized by rich secure base script content with extensive elaboration",""
"sbst_parent_mean","Float","","Recommended","Mean score awarded for narratives that emphasized parent-child interactions","1::7","Mean of sbst_parent_1_score and sbst_parent_2_score",""
"sbst_peer_1_score","Integer","","Recommended","Score awarded for first narrative that emphasized peer-to-peer interactions","1::7","1 = The narrative included almost exclusively odd content or a different theme entirely; 2 = The narrative lacked secure base content and was so short that it was disjointed; 3 = The narrative focused on actions or events with no acknowledgement of emotional states or interactions; 4 = The narrative contained minimal elements of the secure base script; 5 = The narrative contained some elements of the secure base script but was restricted in elaboration; 6 = The narrative was characterized by rich secure base script content with elaboration; 7 = The narrative was characterized by rich secure base script content with extensive elaboration",""
"sbst_peer_2_score","Integer","","Recommended","Score awarded for second narrative that emphasized peer-to-peer interactions","1::7","1 = The narrative included almost exclusively odd content or a different theme entirely; 2 = The narrative lacked secure base content and was so short that it was disjointed; 3 = The narrative focused on actions or events with no acknowledgement of emotional states or interactions; 4 = The narrative contained minimal elements of the secure base script; 5 = The narrative contained some elements of the secure base script but was restricted in elaboration; 6 = The narrative was characterized by rich secure base script content with elaboration; 7 = The narrative was characterized by rich secure base script content with extensive elaboration",""
"sbst_peer_mean","Float","","Recommended","Mean score awarded for narratives that emphasized peer-to-peer interactions","1::7","Mean of sbst_peer_1_score and sbst_peer_2_score",""
"sbst_mean","Float","","Recommended","Mean score awarded for all narratives that emphasized parent-child and peer-to-peer interactions","1::7","Mean of sbst_parent_1_score, sbst_parent_2_score, sbst_peer_1_score, and sbst_peer_2_score",""
