"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"brfss_isq1","Integer","","Recommended","During the past 30 days, for how many days have you felt you did not get enough rest or sleep?","0::30","Number of days",""
"brfss_isq2","Float","","Recommended","On average, how many hours of sleep do you get in a 24-hour period? Think about the time you actually spend sleeping or napping.","","",""
"brfss_isq3","Integer","","Recommended","Do you snore?","0;1","0=No; 1=Yes",""
"brfss_isq4","Integer","","Recommended","During the past 30 days, for about how many days did you find yourself unintentionally falling asleep during the day?","0::30","Number of days",""
"brfss_isq5","Integer","","Recommended","During the past 30 days, have you ever nodded off or fallen asleep even just for a brief moment while driving?","1::4","1=Yes; 2=No; 3=Don't drive; 4=Don't have a drivers license",""
"brfss_isq2_alt","Integer","","Recommended","On average, how many hours of sleep do you get in a 24-hour period? Think about the time you actually spend sleeping or napping.","0::11","0= 0; 11= 11 or more",""
