"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","subjectid,subjectnumber"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","","datacollecteddate"
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"misundst","Integer","","Recommended","Planning family activities is difficult because we misunderstand each other","1::4; -7","1 = Strongly agree;2 = Agree;3 = Disagree;4 = Strongly disagree; -7=refused","a_fad01,fad01,fad_01,fad_01_01"
"fad02","Integer","","Recommended","We resolve most everyday problems around the house","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_02"
"fad03","Integer","","Recommended","When someone is upset the others know why","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_03"
"fad04","Integer","","Recommended","When you ask someone to do something, you have to check that they did it","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_04"
"fad05","Integer","","Recommended","If someone is in trouble, the others become too involved","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_05"
"supcris","Integer","","Recommended","In times of crisis we can turn to each other for support.","1::4; -7","1 = Strongly agree;2 = Agree;3 = Disagree;4 = Strongly disagree; -7=refused","a_fad02,fad06,fad_01_02,fad_06"
"fad07","Integer","","Recommended","We don't know what to do when an emergency comes up","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_07"
"fad08","Integer","","Recommended","We sometimes run out of things that we need","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_08"
"fad09","Integer","","Recommended","We are reluctant to show our affection to each other","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_09"
"fad10","Integer","","Recommended","We make sure members meet their family responsibilities","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_10"
"sadness","Integer","","Recommended","We cannot talk to each other about the sadness we feel","1::4; -7","1 = Strongly agree;2 = Agree;3 = Disagree;4 = Strongly disagree; -7=refused","a_fad03,fad11,fad_01_03,fad_11"
"fad12","Integer","","Recommended","We usually act on our decisions regarding problems","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_12"
"fad13","Integer","","Recommended","You only get the interest of others when something is important to them","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_13"
"fad14","Integer","","Recommended","You cant tell how a person is feeling from what they are saying","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_14"
"fad15","Integer","","Recommended","Family tasks don't get spread around enough","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_15"
"aceptind","Integer","","Recommended","Individuals are accepted for what they are.","1::4; -7","1 = Strongly agree;2 = Agree;3 = Disagree;4 = Strongly disagree; -7=refused","a_fad04,fad16,fad_01_04,fad_16"
"fad17","Integer","","Recommended","You can easily get away with breaking the rules","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_17"
"fad18","Integer","","Recommended","People come right out and say things instead of hinting at them","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_18"
"fad19","Integer","","Recommended","Some of us just don't respond emotionally","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_19"
"fad20","Integer","","Recommended","We know what to do in an emergency","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_20"
"avoid","Integer","","Recommended","We avoid discussing our fears and concerns.","1::4; -7","1 = Strongly agree;2 = Agree;3 = Disagree;4 = Strongly disagree; -7=refused","a_fad05,fad21,fad_01_05,fad_21"
"fad22","Integer","","Recommended","It is difficult to talk to each other about tender feelings","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_22"
"fad23","Integer","","Recommended","We have trouble meeting our bills","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_23"
"fad24","Integer","","Recommended","After our family tries to solve a problem, we usually discuss whether it worked or not","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_24"
"fad25","Integer","","Recommended","We are too self-centered","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_25"
"exprfeel","Integer","","Recommended","We can express feelings to each other.","1::4; -7","1 = Strongly agree;2 = Agree;3 = Disagree;4 = Strongly disagree; -7=refused","a_fad06,fad26,fad_01_06,fad_26"
"fad27","Integer","","Recommended","We have no clear expetations about toilet habits","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_27"
"fad28","Integer","","Recommended","We do not show our love for each other","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_28"
"fad29","Integer","","Recommended","We talk to people directly rather than through go-betweens","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_29"
"fad30","Integer","","Recommended","Each of us has a particular duties and responsibilities","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_30"
"fad31","Integer","","Recommended","There are lots of bad feelings in the family","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","a_fad07,fad_01_07,fad_31"
"fad32","Integer","","Recommended","We have ruiles about hitting people","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_32"
"fad33","Integer","","Recommended","We get involved with each other only when something interests us","1::4","1= Strongly Agree; 2= Agree; 3= Disagree; 4= Strongly Disagree","fad_33"
