"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"partnercomms1","Integer","","Recommended","During the past 6 months, how many times have you and your sex partner discussed how to prevent pregnancy?","0::3;-999","0=Never; 1=Sometimes (1-3 times); 2=Often (4-6 times); 3=A lot (7 or more times); -999=Missing/Unknown",""
"partnercomms2","Integer","","Recommended","During the past 6 months, how many times have you and your sex partner discussed how to use condoms?","0::3;-999","0=Never; 1=Sometimes (1-3 times); 2=Often (4-6 times); 3=A lot (7 or more times); -999=Missing/Unknown",""
"partnercomms3","Integer","","Recommended","During the past 6 months, how many times have you and your sex partner discussed how to prevent the AIDS virus?","0::3;-999","0=Never; 1=Sometimes (1-3 times); 2=Often (4-6 times); 3=A lot (7 or more times); -999=Missing/Unknown",""
"partnercomms4","Integer","","Recommended","During the past 6 months, how many times have you and your sex partner discussed how to prevent STDs?","0::3;-999","0=Never; 1=Sometimes (1-3 times); 2=Often (4-6 times); 3=A lot (7 or more times); -999=Missing/Unknown",""
"partnercomms5","Integer","","Recommended","During the past 6 months, how many times have you and your sex partner discussed your partner's sex history?","0::3;-999","0=Never; 1=Sometimes (1-3 times); 2=Often (4-6 times); 3=A lot (7 or more times); -999=Missing/Unknown",""
