"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","record_id"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"sir00_1","Integer","","Recommended","1. How much of the living area in your home is cluttered with possessions? (Consider the amount of clutter in your kitchen, living room, dining room, hallways, bedroom, bathrooms, or other rooms).","0::4","0= None; 1= A little; 2= A moderate amount; 3= Most/Much; 4= Almost All/Complete","sir1,sir1_1,sir2_1"
"sir00_2","Integer","","Recommended","2. How much control do you have over your urges to acquire possessions?","0::4","0= None; 1= A little; 2= A moderate amount; 3= Most/Much; 4= Almost All/Complete","sir1_2,sir2,sir2_2"
"sir00_3","Integer","","Recommended","3. How much of your home does clutter prevent you from using?","0::4","0= None; 1= A little; 2= A moderate amount; 3= Most/Much; 4= Almost All/Complete","sir1_3,sir2_3,sir3"
"sir00_4","Integer","","Recommended","4. How much control do you have over your urges to save possessions?","0::4","0= None; 1= A little; 2= A moderate amount; 3= Most/Much; 4= Almost All/Complete","sir1_4,sir2_4,sir4"
"sir00_5","Integer","","Recommended","5. How much of your home is difficult to walk through because of clutter?","0::4","0= None; 1= A little; 2= A moderate amount; 3= Most/Much; 4= Almost All/Complete","sir1_5,sir2_5,sir5"
"sir00_6","Integer","","Recommended","6. To what extent do you have difficulty throwing things away?","0::4","0= Not at all; 1= Mild; 2= Moderate; 3= Considerable/Severe; 4= Extreme","sir1_6,sir2_6,sir6"
"sir00_7","Integer","","Recommended","7. How distressing do you find the task of throwing things away?","0::4","0= Not at all; 1= Mild; 2= Moderate; 3= Considerable/Severe; 4= Extreme","sir1_7,sir2_7,sir7"
"sir00_8","Integer","","Recommended","8. To what extent do you have so many things that your room(s) are cluttered?","0::4","0= Not at all; 1= Mild; 2= Moderate; 3= Considerable/Severe; 4= Extreme","sir1_8,sir2_8,sir8"
"sir00_9","Integer","","Recommended","9. How distressed or uncomfortable would you feel if you could not acquire something you wanted?","0::4","0= Not at all; 1= Mild; 2= Moderate; 3= Considerable/Severe; 4= Extreme","sir1_9,sir2_9,sir9"
"sir00_10","Integer","","Recommended","10. How much does clutter in your home interfere with your social, work or everyday functioning? Think about things that you don't do because of clutter.","0::4","0= Not at all; 1= Mild; 2= Moderate; 3= Considerable/Severe; 4= Extreme","sir10,sir1_10,sir2_10"
