"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","","CATIEID"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"siteno","Integer","","Recommended","Site ID","","",""
"sitepool","String","30","Recommended","Pooled Site - Phase 1/1A","","""Sites with 15 or fewer randomized patients were combined together or with a larger site, based on site care setting and geograhical region.""",""
"scrnpop","Integer","","Recommended","All Screened Subjects","0;1; -888; -999","0=No; 1=Yes; -888=Not Applicable; -999=Missing",""
"multscrn","Integer","","Recommended","Flag for subjects screened multiple time","0;1","0=No; 1=Yes",""
"failreas","Integer","","Recommended","Reason for Screen Failure","1::16","1=Patient did not want to change current typical antipsychitic med; 2 = Patient did not want to change current atypical antipsychitic med; 3 = Patient did not meet inclusion or exclusion criteria; 4 = Patient not able to make informed consent; 5 = Patient refusal - other reason; 6 = Other; 7=NA; 8=Did not meet diagnostic criteria; 9= Clinical or unstable medical disorder; 10= Moderate or severe substance use;11 =Pregnant, breastfeeding or planning on becoming pregnant; 12=Currently taking broccoli supplement; 13 = Substance- or medically-induced mood symptoms; 14 = Celiac disease; 15 = Receipt of ECT within 30 days prior to Visit 1/Baseline; 16 = Participation in any drug trial in the 30 days prior to Visit 1/Baseline
",""
"comp_s","Integer","","Recommended","Completed Study","0;1","0=No; 1=Yes","cybb_complete,ipsm_skip"
"dcr_s","Integer","","Recommended","Reason for Discontinuation from Study","1::7","1 = Administrative; 2 = Patient refusal to continue; 3 = Adverse Event; 4 = Other; 5 = Unavailable as of database cutoff date; 6=caregiver refusal; 7=patient death",""
"es_day","Integer","","Recommended","Day Discontinued from Study","","Number of days from study baseline to date of study discontinuation (excluding follow-up phase) Based on visit dates",""
"lastphas","String","20","Recommended","Last phase patient was in prior to ending study","","",""
"in_fu","Integer","","Recommended","In follow-up Phase","1","1=Yes",""
"rand_1","Integer","","Recommended","Randomized in Phase 1","0;1","0=No; 1=Yes",""
"rand_1a","Integer","","Recommended","Randomized in Phase 1A","0;1","0=No; 1=Yes",""
"rand1_1a","Integer","","Recommended","Randomized in Phase 1/1A","0;1","1=Yes for patients randomized into either Phase 1 or Phase 1A; 0 otherwise",""
"b1_day","Integer","","Recommended","Baseline Day - Phase 1/1A","","Number of days from study baseline to first day of the phase Based on visit dates",""
"e1_day","Integer","","Recommended","Day Discontinued from Phase 1/1A","","Number of days from study baseline to date of phase discontinuation Based on visit dates",""
"ittpop_1","Integer","","Recommended","Phase 1/1A ITT Population","0;1","""intent-to-treat population: received at least one dose of study medication in this phase. Used for all efficacy analyses; 1=Yes, 0=No""",""
"comp_1","Integer","","Recommended","Completed Phase 1","0;1","0=No; 1=Yes",""
"comp_1a","Integer","","Recommended","Completed Phase 1A","0;1","0=No; 1=Yes",""
"comp1_1a","Integer","","Recommended","Completed Phase 1 and 1A","0;1","0=No; 1=Yes",""
"dcr1_1","Integer","","Recommended","Primary Reason for Disc from Ph 1/1A","1::10","1 = Administrative Discontinuation; 2 = Inadequate Therapeutic Effect; 3 = Unacceptable Side Effects; 4 = Patient Decision; 5 = Subject Advocate Decision; 6 = Unavailable as of Database Cutoff;7= Patient Death , 8=Study Drug No longer Needed, 9= Study Drug was Not sufficiently Optimal, 10 = Worsening of Symptoms",""
"dcr2_1","Integer","","Recommended","Secondary Reason for Disc from Ph 1/1A","2;3","2 = Inadequate Therapeutic Effect; 3 = Unacceptable Side Effects",""
"aedsc_1","String","250","Recommended","Side Effect Led to Discont in Ph1/1A","","lists the side effect (primary or secondary)",""
"rand_1b","Integer","","Recommended","Randomized in Phase 1B","0;1","0=No; 1=Yes",""
