"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"assess_join_var","Integer","","Recommended","Variable used to combine assessments with multiple parts due to the technical limitation of 1000 elements per data structure. Enter the row number of each distinct record.","","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","Wisc_iv_SRC_Subject_ID"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","","WISC_Date,Wisc_iv_interview_date"
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.","Wisc_iv_interview_age"
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","","Wisc_iv_comments_misc"
"blockdesign_design1trial1ct","Integer","","Recommended","Design 1 - Trial 1 - Completion Time","","","Wisc_iv_BlockDesign_Design1Trial1ct"
"blockdesign_design1trial1cd","String","50","Recommended","Design 1 - Trial 1 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design1cd"
"blockdesign_design1trial1s","Integer","","Recommended","Design 1 - Trial 1 Score","0;1;2","0 = Fail; 1 = Correct in trial 2; 2 = Correct in trial 1","Wisc_iv_BlockDesign_Design1s"
"blockdesign_design1trial2ct","Integer","","Recommended","Design 1 - Trial 2 - Completion Time","","","Wisc_iv_BlockDesign_Design1Trial2ct"
"blockdesign_design2trial1ct","Integer","","Recommended","Design 2 - Trial 1 - Completion Time","","","Wisc_iv_BlockDesign_Design2Trial1ct"
"blockdesign_design2trial1cd","String","50","Recommended","Design 2 - Trial 1 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design2cd"
"blockdesign_design2trial1s","Integer","","Recommended","Design 2 - Trial 1 Score","0;1;2","0 = Fail; 1 = Correct in trial 2; 2 = Correct in trial 1","Wisc_iv_BlockDesign_Design2s"
"blockdesign_design2trial2ct","Integer","","Recommended","Design 2 - Trial 2 - Completion Time","","","Wisc_iv_BlockDesign_Design2Trial2ct"
"blockdesign_design3trial1ct","Integer","","Recommended","Design 3 - Trial 1 - Completion Time","","","Wisc_iv_BlockDesign_Design3Trial1ct"
"blockdesign_design3trial1cd","String","50","Recommended","Design 3 - Trial 1 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design3cd"
"blockdesign_design3trial1s","Integer","","Recommended","Design 3 - Trial 1 Score","0;1;2","0 = Fail; 1 = Correct in trial 2; 2 = Correct in trial 1","Wisc_iv_BlockDesign_Design3s"
"blockdesign_design3trial2ct","Integer","","Recommended","Design 3 - Trial 2 - Completion Time","","","Wisc_iv_BlockDesign_Design3Trial2ct"
"blockdesign_design4ct","Integer","","Recommended","Design 4-Completion Time","","","Wisc_iv_BlockDesign_Design4ct"
"blockdesign_design4cd","String","50","Recommended","Design 4 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design4cd"
"blockdesign_design4s","Integer","","Recommended","Design 4 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 16-45 seconds; 5 = Correct in 11-15 seconds; 6 = Correct in 6-10 seconds; 7 = Correct in 1-5 seconds; WISC-IV: 0 = Fail; 4 = Correct","Wisc_iv_BlockDesign_Design4s"
"blockdesign_design5ct","Integer","","Recommended","Design 5- Completion Time","","","Wisc_iv_BlockDesign_Design5ct"
"blockdesign_design5cd","String","50","Recommended","Design 5 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design5cd"
"blockdesign_design5s","Integer","","Recommended","Design 5 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 21-45 seconds; 5 = Correct in 16-20 seconds; 6 = Correct in 11-15 seconds; 7 = Correct in 1-10 seconds; WISC-IV: 0 = Fail; 4 = Correct","Wisc_iv_BlockDesign_Design5s"
"blockdesign_design6ct","Integer","","Recommended","Design 6- Completion Time","","","Wisc_iv_BlockDesign_Design6ct"
"blockdesign_design6cd","String","50","Recommended","Design 6 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design6cd"
"blockdesign_design6s","Integer","","Recommended","Design 6 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 21-75 seconds; 5 = Correct in 16-20 seconds; 6 = Correct in 11-15 seconds; 7 = Correct in 1-10 seconds; WISC-IV: 0 = Fail; 4 = Correct","Wisc_iv_BlockDesign_Design6s"
"blockdesign_design7ct","Integer","","Recommended","Design 7- Completion Time","","","Wisc_iv_BlockDesign_Design7ct"
"blockdesign_design7cd","String","50","Recommended","Design 7 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design7cd"
"blockdesign_design7s","Integer","","Recommended","Design 7 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 21-75 seconds; 5 = Correct in 16-20 seconds; 6 = Correct in 11-15 seconds; 7 = Correct in 1-10 seconds; WISC-IV: 0 = Fail; 4 = Correct","Wisc_iv_BlockDesign_Design7s"
"blockdesign_design8ct","Integer","","Recommended","Design 8- Completion Time","","","Wisc_iv_BlockDesign_Design8ct"
"blockdesign_design8cd","String","50","Recommended","Design 8 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design8cd"
"blockdesign_design8s","Integer","","Recommended","Design 8 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 21-75 seconds; 5 = Correct in 16-20 seconds; 6 = Correct in 11-15 seconds; 7 = Correct in 1-10 seconds; WISC-IV: 0 = Fail; 4 = Correct","Wisc_iv_BlockDesign_Design8s"
"blockdesign_design9ct","Integer","","Recommended","Design 9- Completion Time","","","Wisc_iv_BlockDesign_Design9ct"
"blockdesign_design9cd","String","50","Recommended","Design 9 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design9cd"
"blockdesign_design9s","Integer","","Recommended","Design 9 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 26-75 seconds; 5 = Correct in 16-25 seconds; 6 = Correct in 11-15 seconds; 7 = Correct in 1-10 seconds; WISC-IV: 0 = Fail; 4 = Correct in 31-75 seconds; 5 = Correct in 21-30 seconds; 6 = Correct in 11-20 seconds; 7 = Correct in 1-10 seconds","Wisc_iv_BlockDesign_Design9s"
"blockdesign_design10ct","Integer","","Recommended","Design 10- Completion Time","","","Wisc_iv_BlockDesign_Design10ct"
"blockdesign_design10cd","String","50","Recommended","Design 10 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design10cd"
"blockdesign_design10s","Integer","","Recommended","Design 10 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 41-120 seconds; 5 = Correct in 31-40 seconds; 6 = Correct in 26-30 seconds; 7 = Correct in 1-25 seconds; WISC-IV: 0 = Fail; 4 = Correct in 31-75 seconds; 5 = Correct in 21-30 seconds; 6 = Correct in 11-20 seconds; 7 = Correct in 1-10 seconds","Wisc_iv_BlockDesign_Design10s"
"blockdesign_design11ct","Integer","","Recommended","Design 11- Completion Time","","","Wisc_iv_BlockDesign_Design11ct"
"blockdesign_design11cd","String","50","Recommended","Design 11 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design11cd"
"blockdesign_design11s","Integer","","Recommended","Design 11 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 56-120 seconds; 5 = Correct in 36-55 seconds; 6= Correct in 31-35 seconds; 7 = Correct in 1-30 seconds; WISC-IV: 0 = Fail; 4 = Correct in 71-120 seconds; 5 = Correct in 51-70 seconds; 6 = Correct in 31-50 seconds; 7 = Correct in 1-30 seconds","Wisc_iv_BlockDesign_Design11s"
"blockdesign_design12ct","Integer","","Recommended","Design 12- Completion Time","","","Wisc_iv_BlockDesign_Design12ct"
"blockdesign_design12cd","String","50","Recommended","Design 12 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design12cd"
"blockdesign_design12s","Integer","","Recommended","Design 12 Score","0;4;5;6;7","WISC-III: 0 = Fail; 4 = Correct in 56-120 seconds; 5 = Correct in 36-55 seconds; 6= Correct in 31-35 seconds; 7 = Correct in 1-30 seconds; WISC-IV: 0 = Fail; 4 = Correct in 71-120 seconds; 5 = Correct in 51-70 seconds; 6 = Correct in 31-50 seconds; 7 = Correct in 1-30 seconds","Wisc_iv_BlockDesign_Design12s"
"blockdesign_design13ct","Integer","","Recommended","Design 13- Completion Time","","","Wisc_iv_BlockDesign_Design13ct"
"blockdesign_design13cd","String","50","Recommended","Design 13 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design13cd"
"blockdesign_design13s","Integer","","Recommended","Design 13 Score","0;4;5;6;7","0 = Fail; 4 = Correct in 71-120 seconds; 5 = Correct in 51-70 seconds; 6 = Correct in 31-50 seconds; 7 = Correct in 1-30 seconds","Wisc_iv_BlockDesign_Design13s"
"blockdesign_design14ct","Integer","","Recommended","Design 14- Completion Time","","","Wisc_iv_BlockDesign_Design14ct"
"blockdesign_design14cd","String","50","Recommended","Design 14 Correct Design","Y;N","Y = Yes; N = No","Wisc_iv_BlockDesign_Design14cd"
"blockdesign_design14s","Integer","","Recommended","Design 14 Score","0;4;5;6;7","0 = Fail; 4 = Correct in 71-120 seconds; 5 = Correct in 51-70 seconds; 6 = Correct in 31-50 seconds; 7 = Correct in 1-30 seconds","Wisc_iv_BlockDesign_Design14s"
"blockdesign_score","Integer","","Recommended","WISC Block Design Raw Score","0 :: 69; 999","0::69 for WISC-III; 0::68 for WISC-IV","Block_Design_Raw,Wisc_iv_BlockDesign_Score"
"blockdesign_bdnscore","Integer","","Recommended","Block Design No Time Bonus (BDN) Total Raw Score (max = 50)","0 :: 50","","Wisc_iv_BlockDesign_BDNScore"
"similarities_penresp","String","50","Recommended","Pen-Pencil - Response","","","Wisc_iv_Similarities_PenResp"
"similarities_pen","Integer","","Recommended","Pen-Pencil","0;1","0 = Fail; 1 = Correct","Wisc_iv_Similarities_Pen"
"similarities_milkresp","String","50","Recommended","Milk-Water - Response","","","Wisc_iv_Similarities_MilkResp"
"similarities_milk","Integer","","Recommended","Milk-Water","0::2","0 = Fail; 1 = Correct; WISC V 1=Partially correct; 2 = Correct","Wisc_iv_Similarities_Milk"
"similarities_appleresp","String","50","Recommended","Apple-Banana - Response","","","Wisc_iv_Similarities_AppleResp"
"similarities_apple","Integer","","Recommended","Apple-Banana","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Apple"
"similarities_shirtresp","String","50","Recommended","Shirt-Shoe - Response","","","Wisc_iv_Similarities_ShirtResp"
"similarities_shirt","Integer","","Recommended","Shirt-Shoe","0::2","WISC-III: 0 = Fail; 1 = Correct; WISC-IV, V: 0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Shirt"
"similarities_butterflyresp","String","50","Recommended","Butterfly-Bee - Response","","","Wisc_iv_Similarities_ButterflyResp"
"similarities_butterfly","Integer","","Recommended","Butterfly-Bee","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Butterfly"
"similarities_catresp","String","50","Recommended","Cat-Mouse - Response","","","Wisc_iv_Similarities_CatResp"
"similarities_cat","Integer","","Recommended","Cat-Mouse","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Cat"
"similarities_winterresp","String","50","Recommended","Winter-Summer - Response","","","Wisc_iv_Similarities_WinterResp"
"similarities_winter","Integer","","Recommended","Winter-Summer","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Winter"
"similarities_angerresp","String","50","Recommended","Anger-Joy - Response","","","Wisc_iv_Similarities_AngerResp"
"similarities_anger","Integer","","Recommended","Anger-Joy","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Anger"
"similarities_elbowresp","String","50","Recommended","Elbow-Knee - Response","","","Wisc_iv_Similarities_ElbowResp"
"similarities_elbow","Integer","","Recommended","Elbow-Knee","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Elbow"
"similarities_frownresp","String","50","Recommended","Frown-Smile - Response","","","Wisc_iv_Similarities_FrownResp"
"similarities_frown","Integer","","Recommended","Frown-Smile","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Frown"
"similarities_paintingresp","String","50","Recommended","Painting-Statue - Response","","","Wisc_iv_Similarities_PaintingResp"
"similarities_painting","Integer","","Recommended","Painting-Statue","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Painting"
"similarities_lumberresp","String","50","Recommended","Lumber-Bricks - Response","","","Wisc_iv_Similarities_LumberResp"
"similarities_lumber","Integer","","Recommended","Lumber-Bricks","0;1;2","0 = Fail; 1 = Partially correct; 2 = Correct","Wisc_iv_Similarities_Lumber"
