"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"visitmgh","Integer","","Required","Study Visit meal corresponds to","0::2;999","0 = Baseline; 1 = 9-Month; 2 = 18-Month; 999=Not Applicable",""
"breakfast_tot_grams","Integer","","Recommended","Total Amount Eaten (g)","","",""
"energymgh","Integer","","Recommended","Energy (kcal)","","",""
"protein_bk","Integer","","Recommended","Protein","","",""
"fat_bk","Integer","","Recommended","Fat","","",""
"cho_bk","Integer","","Recommended","CHO","","",""
"protein_percent_bk","Integer","","Recommended","Protein (%)","","",""
"fat_percent_bk","Integer","","Recommended","Fat (%)","","",""
"carbo_perc_bk","Integer","","Recommended","Carbohydrates (%)","","",""
