"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2, Daily",""
"promis_smkpsy01","Integer","","Recommended","If I quit smoking I will be more in control of my life.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy10","Integer","","Recommended","I feel embarrassed when I smoke.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"promis_smkpsy11","Integer","","Recommended","I look ridiculous while smoking.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy12","Integer","","Recommended","People I care about respect me less because I smoke.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy13","Integer","","Recommended","People think I'm foolish for ignoring the warnings about cigarette smoking.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy14","Integer","","Recommended","My smoking makes me less attractive to other people.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy02","Integer","","Recommended","If I quit smoking my friends will respect me more.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy03","Integer","","Recommended","My need for cigarettes makes me feel disappointed in myself.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy04","Integer","","Recommended","My smoking makes me feel less attractive.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy05","Integer","","Recommended","People think less of me if they see me smoking.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy06","Integer","","Recommended","My cigarette smoking bothers others.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy07","Integer","","Recommended","If I quit smoking I will be more attractive to others.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy08","Integer","","Recommended","I get upset when I think about my smoking.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy09","Integer","","Recommended","My smoking makes me respect myself less.","1::5","1 = Not at all; 2 = A little bit; 3 = Somewhat; 4 = Quite a bit; 5 = Very much",""
"promis_smkpsy_tscore","Float","","Recommended","PROMIS Smoking Psychosocial Expectancies: Final T-score","","999 = Missing",""
"promis_smkpsy_raw","Integer","","Recommended","PROMIS Smoking Psychosocial Expectancies: Final Raw Score","14::70;999","999 = Missing",""
