"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"ersm_01","Integer","","Recommended","When you use social media, how often do you - Feel creative because of something you expressed, posted, or shared?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_02","Integer","","Recommended","When you use social media, how often do you - Feel proud of yourself because of something you expressed, posted, or shared?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_03","Integer","","Recommended","When you use social media, how often do you - Feel hurt by a negative interaction (e.g., comment, post, DM) with someone?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_04","Integer","","Recommended","When you use social media, how often do you - Feel more connected to your friends?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_05","Integer","","Recommended","When you use social media, how often do you - Feel left out or excluded by friends or people you know?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_06","Integer","","Recommended","When you use social media, how often do you - Feel supported and encouraged by your friends or people you know?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_07","Integer","","Recommended","When you use social media, how often do you - Feel disappointed about not getting enough responses (likes, comments, views, or shares)?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_08","Integer","","Recommended","When you use social media, how often do you - Feel pressure to show the best version of yourself?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_09","Integer","","Recommended","When you use social media, how often do you - Feel happy because of a positive interaction (e.g., comment, post, DM) with someone?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_10","Integer","","Recommended","When you use social media, how often do you - Feel like other people are doing better than you?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_11","Integer","","Recommended","When you use social media, how often do you - Feel worried that you are missing out on things?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_12","Integer","","Recommended","When you use social media, how often do you - Feel like you are enjoying yourself and having fun?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_13","Integer","","Recommended","When you use social media, how often do you - Feel nervous when you are waiting for someone to respond?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_14","Integer","","Recommended","When you use social media, how often do you - Feel pressure to be available to others (e.g., respond right away)?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_15","Integer","","Recommended","When you use social media, how often do you - Feel stressed or nervous about something you see online?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_16","Integer","","Recommended","When you use social media, how often do you - Feel like you are accepted for who you are?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_17","Integer","","Recommended","When you use social media, how often do you - Feel upset or bad about yourself compared to other people your age (such as in appearance, accomplishments,  relationships, or other things)?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_18","Integer","","Recommended","When you use social media, how often do you - Feel happy or good about yourself compared to other people your age (such as in appearance, accomplishments, relationships, social status, or other things)?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_19","Integer","","Recommended","When you use social media, how often do you - Feel excited or happy that you got likes, comments, views, or shares on your posts?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_20","Integer","","Recommended","When you use social media, how often do you - Feel uncertain about how others will respond to the things you post on social media?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_21","Integer","","Recommended","When you use social media, how often do you - Feel out of control about how much time you spend on social media?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_22","Integer","","Recommended","When you use social media, how often do you - Feel frustrated by other people posting things to appear a certain way on social media?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_23","Integer","","Recommended","When you use social media, how often do you - Feel overwhelmed by the number of things you need to look at or respond to on social media?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_24","Integer","","Recommended","When you use social media, how often do you - Feel that social media has a NEGATIVE impact on your mood?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
"ersm_25","Integer","","Recommended","When you use social media, how often do you - Feel that social media has a POSITIVE impact on your mood?","0::4","0=Never; 1=Hardly ever; 2=Sometimes; 3=Often; 4=Always",""
