"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"compassion_1","Integer","","Recommended","Be supportive of others","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_2","Integer","","Recommended","Have compassion for others' mistakes and weaknesses","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_3","Integer","","Recommended","Be constructive in my comments to others","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_4","Integer","","Recommended","Avoid being selfish or self-centered","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_5","Integer","","Recommended","Avoid neglecting my relationship with others","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_6","Integer","","Recommended","Avoid doing anything that would be harmful to others","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_7","Integer","","Recommended","Be aware of the impact my behavior might have on others' feelings","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compassion_8","Integer","","Recommended","Make a positive difference in  others' life","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_1","Integer","","Recommended","Avoid showing my weaknesses","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_2","Integer","","Recommended","Get others to acknowledge my positive qualities","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_3","Integer","","Recommended","Avoid being blamed or criticized","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_4","Integer","","Recommended","Avoid revealing my shortcomings or vulnerabilities","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_5","Integer","","Recommended","Get others to respect or admire me","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_6","Integer","","Recommended","Demonstrate my intelligence","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_7","Integer","","Recommended","Demonstrate my positive qualities","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_8","Integer","","Recommended","Avoid coming across as unintelligent or incompetent","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"self_image_9","Integer","","Recommended","Avoid appearing unattractive, unlovable, or undesirable","1::5","1=Not at all; 2=A little; 3=Somewhat; 4=Quite a bit; 5=Very much",""
"compass_goals_youth","Float","","Recommended","Mean of compassion questions","1::5","Mean of compassion_1,compassion_2,compassion_3,compassion_4,compassion_5,compassion_6,compassion_7,compassion_8",""
"selfimage_goals_youth","Float","","Recommended","Mean of self image questions","1::5","Mean of self_image_1,self_image_2,self_image_3,self_image_4,self_image_5,self_image_6,self_image_7,self_image_8, self_image_9",""
