"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2",""
"monthsbl","Float","","Recommended","Actual number of months from Baseline","","",""
"days_baseline","Integer","","Recommended","Days since baseline","","",""
"fas001","Integer","","Recommended","Had financial problems","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas002","Integer","","Recommended","Missed days at work/school","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas003","Integer","","Recommended","Difficulty concentrating on activities","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas004","Integer","","Recommended","Had to change personal plans, e.g., new job or vacation","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas005","Integer","","Recommended","Cut back on leisure time","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas006","Integer","","Recommended","Household routine was upset","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas007","Integer","","Recommended","Had less time to spend with friends","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas008","Integer","","Recommended","Neglected needs of family members","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas009","Integer","","Recommended","Experienced family frictions or arguments","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas010","Integer","","Recommended","Experiened frictions with neighbors/friends/other relatives","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas011","Integer","","Recommended","Embarrassed by behavior of relative","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas012","Integer","","Recommended","Felt guilty about failure to help someone","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas013","Integer","","Recommended","Felt guilty about causing a problem for relative","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas014","Integer","","Recommended","Resented relative for making demands","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas015","Integer","","Recommended","Felt trapped by caregiver rols","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas016","Integer","","Recommended","Was upset by change in behavior of relative","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas017","Integer","","Recommended","Worried that behavior with relative might make illness worse","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas018","Integer","","Recommended","Worried about what future holds for relative","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas019","Integer","","Recommended","Upset by the stigma of the illness","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas020","Integer","","Recommended","Has relative provided help with chores, meals, shopping, transportation?","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas021","Integer","","Recommended","Has relative provided financial assistance?","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas022","Integer","","Recommended","Has relative given companionship and emotional support?","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"fas023","Integer","","Recommended","Has relative provided other kinds of help?","1::4; 9; -2; -5; -9","1=Not at all; 2=A little; 3=Some; 4=A lot; 9=Not applicable; -2=Not collected at this time point; -5=Item/Instrument not collected; -9=Missing",""
"f1dists","Float","","Recommended","Disrupted Activities Total Score","","",""
"f1distsx","Float","","Recommended","Disrupted Activities Mean Score","","",""
"f2perts","Float","","Recommended","Personal Distress Total Score","","",""
"f2pertsx","Float","","Recommended","Personal Distress Mean Score","","",""
"f3gltts","Integer","","Recommended","Guilt Total Score","","",""
"f3glttsx","Float","","Recommended","Guilt Mean Score","","",""
"f4timts","Integer","","Recommended","Time Perspective Total Score","","",""
"f4timtsx","Float","","Recommended","Time Perspective Mean Score","","",""
"f5worts","Integer","","Recommended","Worry Total Score","","",""
"f5wortsx","Float","","Recommended","Worry Mean Score","","",""
"fburdts","Float","","Recommended","Full-Scale Total Score","","",""
"fburdtsx","Float","","Recommended","Full-Scale Mean Score","","",""
"ba_8_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you neglected other family members'' needs? (Bikos of (in nem) in sik wan, aw fa yu don nor bin bisin bot oda fambul dem problem)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_9_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you experienced family frictions and arguments? (Bikos of (in nem) in sik wan, aw fa yu don bin get fambul cham mot or palava)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_10_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you experienced friction with neighbors, friends, or relatives outside the home? (Bikos of (in nem) in sik wan, aw fa yu don bin get cham mot wit neba, padi dem or fambul dem way nor day na ose wit yu)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_11_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you became embarrassed because of (NAME''S) behavior? (Bikos of (in nem) in sik wan, aw fa yu don bin day shem bikos of di way aw (in nem) bin day biyev)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_12_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you felt guilty because you were not doing enough to help? (Bikos of (in nem) in sik wan, aw fa yu don bin day fil gilti bikos yu nor bin day ep beteh)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_13_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you felt guilty because you felt responsible for causing (NAME''S) problem? (Bikos of (in nem) in sik wan, aw fa yu don bin day fil gilti bikos yu bin fil say na yu koz (in nem) in problem)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_14_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you resented (NAME) because s/he made too many demands on you? (Bikos of (in nem) in sik wan, aw fa yu don nor bin lek (in nem) bikos e bin day aks yu for do boku tin dem)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_15_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you felt trapped by your caregiving role? (Bikos of (in nem) in sik wan, aw fa yu don fil say den don trap yu for jes day sorport dis posin)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_16_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent were you upset about how much (NAME) had changed from his or her former self? (Bikos of (in nem) in sik wan, aw fa yu don bin vex bot aw (in nem) bin don chenj from aw e bin day)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
"ba_17_c","Integer","","Recommended","In the past six months, because of (name''s illness), to what extent have you worried about how your behavior with (NAME) might make the illness worse? (Bikos of (in nem) in sik wan, aw fa yu don bin day wondri bot aw di way yu day biyev to (in nem) go mek in problem wors)?","1::4;998;999","1 = Not at all (E nor kin bi); 2 = A little (Smal smal); 3 = Quite a bit (Somtem); 4 = A lot (Boku tem); 998 = Don''t know (Ar nor no); 999 = No answer (Nor ansa)",""
