"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2, Daily",""
"working_hours_last_week","Integer","","Recommended","How many hours did you work last week at all jobs or businesses?","0::150;77777;99999","77777 = Refused; 99999 = Don't know",""
"job_35_hours_per_week","Integer","","Recommended","Do you usually work 35 hours or more per week in total at all jobs or businesses?","1;2;7;9","1 = Yes; 2 = No; 7 = Refused; 9 = Don't Know",""
"job_shift_schedule","Integer","","Recommended","Which of the following best describes the hours (you/sample person) usually (work/works) at (your/his/her) main job or business? Standard Shift Definitions are: A regular daytime schedule: this is work anytime between 6am and 6pm. A regular evening shift: this is work anytime between 2pm and midnight. A regular night shift: this is work anytime between 9pm and 8am. A rotating shift: a work shift that changes periodically from days to evenings or nights. Another schedule includes: a split shift (consisting of two distinct work periods each day), an irregular schedule arranged by the employer, or any other schedule.","1::5;7;9","1 = A regular daytime schedule; 2 = A regular evening shift; 3 = A regular night shift; 4 = A rotating shift; 5 = Another schedule; 7 = REFUSED; 9 = DON'T KNOW",""
"job_duration","Integer","","Recommended","About how long (have you/has sample person) worked for (EMPLOYER) as a(n) (OCCUPATION)? ENTER NUMBER (OF DAYS, WEEKS, MONTHS OR YEARS)","","77777 = Refused; 99999 = Don't know",""
"job_duration_unit","Integer","","Recommended","Units used for: About how long (have you/has sample person) worked for (EMPLOYER) as a(n) (OCCUPATION)?","1::4;7;9","1 = Days; 2 = Weeks; 3 = Months; 4 = Years; 7 = Refused; 9 = Don't Know",""
"job_history_since_age_16","Integer","","Recommended","Since the age 16, did (you/your _______) ever work for six months or more? We are interested in every job, part-time or full-time, paid or unpaid, that (you/he/she) held for 6 months or longer.","1::3;8","1 = Yes; 2 = No, housewife; 3 = No, never worked; 8 = Don't know",""
