"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"topic_num","String","20","Recommended","Topic number using topics from the Standard Social Media 2000 (Schwartz et al., 2013)","","","fb2000topics"
"is_young","Integer","","Recommended","Age (in years) category","0;1","0 = 35 years or older; 1= Under 35 years",""
"audit10_nih2cat","Integer","","Recommended","High or low alcohol problems or disorders based on AUDIT (Alcohol Use Disorders Identification Test) 10 scores","1;2","1 = AUDIT-10 scores of 0-7 (comprised of ""abstainers"" and ""low"" alcohol problems/disorders); 2 = AUDIT-10 scores of 8-16 (comprised of ""moderate"" and ""high"" alcohol problems/disorders)",""
"mean_pct_words","Float","","Recommended","Average usage of the topic","","",""
"std_pct_words","Float","","Recommended","Standard deviation of the usage of the topic","","",""
"n","Integer","","Recommended","Number of people in the age (is_young), gender, and audit (audit10_nih2) category by which the data are aggregated","","","grouping_n"
