"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"prasasd_grade","String","100","Recommended","School grade of child","","",""
"prasasd_ethnicity","Integer","","Recommended","Ethnicity of child","1::5","1=African American; 2=Asian; 3=Caucasian; 4=Hispanic; 5=Other (Specify)",""
"prasasd_ethnicity_other","String","100","Recommended","Specified ethnicity of child if not one of the listed options","","",""
"prasasd_completed_by","Integer","","Recommended","Caregiver that completed PRAS-ASD survey","1::3","1=Mother; 2=Father; 3=Other (Specify)",""
"prasasd_completed_by_other","String","100","Recommended","Specified caregiver if not Mother or Father","","",""
"prasasd_q1","Integer","","Recommended","Has difficulty sleeping due to fears or worries","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q2","Integer","","Recommended","Uneasy in new situations","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q3","Integer","","Recommended","Overly fearful of weather events (e.g., storms, hurricanes or tornados)","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q4","Integer","","Recommended","Uncomfortable in social situations","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q5","Integer","","Recommended","Gets stuck on what might go wrong","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q6","Integer","","Recommended","Consistently avoids certain situations due to anxiety","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q7","Integer","","Recommended","On the look-out for any change in routine","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q8","Integer","","Recommended","Needs a lot of reassurance that things will work out","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q9","Integer","","Recommended","Anxious about upcoming events","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q10","Integer","","Recommended","Is fearful when separated from parents","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q11","Integer","","Recommended","Is extremely tense or unable to relax","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q12","Integer","","Recommended","Complains about heart pounding","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q13","Integer","","Recommended","Worries about sticking out or being noticed by others","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q14","Integer","","Recommended","Nervous about being late or getting off schedule","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q15","Integer","","Recommended","Shuts down when anxious","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q16","Integer","","Recommended","Gets upset by loud noises (e.g., public address systems, trains, vacuum cleaners, fire alarms, sirens, loud toilets)","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q17","Integer","","Recommended","Gets upset when things are not perfect","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q18","Integer","","Recommended","Hyperventilates when anxious or afraid","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q19","Integer","","Recommended","Asks the same questions over and over for reassurance","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q20","Integer","","Recommended","Is overly self-critical","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q21","Integer","","Recommended","Paces or does other repetitive behaviors when tense or worried","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q22","Integer","","Recommended","Has difficulty controlling worries","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q23","Integer","","Recommended","Complains about physical problems","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q24","Integer","","Recommended","Over-reacts when things do not go as planned","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_q25","Integer","","Recommended","Fears being alone","0::3","0=None; 1=Mild; 2=Moderate; 3=Severe",""
"prasasd_total","Integer","","Recommended","Parent-Rated Anxiety Scale for Youth with Autism Spectrum Disorder (PRAS-ASD) Total score (sum of all responses)","0::75","Sum of prasasd_q1 to prasasd_q25",""
