"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"sleepnighthourmindur","String","50","Recommended","Duration in hours and minutes of sleep per night by the participant/subject.","","",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime","redcap_event_name"
"sleepnighthourmindur_mo","String","50","Recommended","During the past month, about how many hours and minutes of actual sleep did you get each night? (hours)","","","slphrs"
"sleepnighthourdur_alt","String","30","Recommended","During the past month, how many hours and minutes of actual sleep on average did you get at night? (This may be different than the number of hours and minutes you spent in bed.) (HOURS)","","",""
"sleepnightmindur_alt","String","30","Recommended","During the past month, how many hours and minutes of actual sleep on average did you get at night? (This may be different than the number of hours and minutes you spent in bed.) (MINUTES)","","",""
"sleepdurationcat","Integer","","Recommended","Categorized duration of sleep per night by the participant/subject (HOURS)","0::3","0 = 7 hours or more; 1 = At least 6 hours, but less than 7 hours; 2 = At least 5 hours, but less than 6 hours; 3 = Less than 5 hours; Hours calculated as 60*(hours of sleep) plus minutes of sleep and then categorized. Blank if the number of hours of sleep is missing. If the number of minutes is missing but the number of hours is not missing, the categorical score can still be calculated.",""
"survey_language","Integer","","Recommended","Language of survey","1;2","1 = English; 2 = Spanish",""
