"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","","catieid"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"depresn01","Integer","","Recommended","Do you (study participant) believe you are depressed? Repeat question if necessary, but do not describe depression","0;1","0=No; 1=Yes",""
"depresn02","Integer","","Recommended","Do you (caregiver) believe your mother/father/loved one (study participant) is depressed? Repeat question if necessary, but do not describe depression","0;1","0=No; 1=Yes",""
"depresn03","Integer","","Recommended","Has your mother/father/loved one (study participant) ever been treated for depression by a professional before? Repeat question if necessary, but do not describe depression","0;1","0=No; 1=Yes",""
"depresn04","Integer","","Recommended","Do you (caregiver) believe that YOU are depressed? Repeat question if necessary, but do not describe depression","0;1","0=No; 1=Yes",""
"visit","String","60","Recommended","Visit name","","",""
"visitid","Integer","","Recommended","MetaTrial Visit ID","","System variable: unique code for each type of visit -use to merge files",""
