"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"via_spec","String","50","Recommended","Specify Heritage Culture","","",""
"via01","Integer","","Recommended","I often participate in my heritage cultural traditions","1::9","1= Disagree; 9= Agree",""
"via02","Integer","","Recommended","I often participate in mainstream American cultural traditions","1::9","1= Disagree; 9= Agree",""
"via03","Integer","","Recommended","I would be willing to marry a person from my heritage culture","1::9","1= Disagree; 9= Agree",""
"via04","Integer","","Recommended","I would be willing to marry a white American person.","1::9","1= Disagree; 9= Agree",""
"via05","Integer","","Recommended","I enjoy social activities with people from the same heritage culture as myself.","1::9","1= Disagree; 9= Agree",""
"via06","Integer","","Recommended","I enjoy social activities with typical American people","1::9","1= Disagree; 9= Agree",""
"via07","Integer","","Recommended","I am comfortable interacting with people of the same heritage culture as myself","1::9","1= Disagree; 9= Agree",""
"via08","Integer","","Recommended","I am comfortable interacting with typical American people","1::9","1= Disagree; 9= Agree",""
"via09","Integer","","Recommended","I enjoy entertainment (e.g. movies, music) from my heritage culture","1::9","1= Disagree; 9= Agree",""
"via10","Integer","","Recommended","I enjoy American entertainment (e.g. movies, music).","1::9","1= Disagree; 9= Agree",""
"via11","Integer","","Recommended","I often behave in ways that are typical of my heritage culture","1::9","1= Disagree; 9= Agree",""
"via12","Integer","","Recommended","I often behave in ways that are typically American","1::9","1= Disagree; 9= Agree",""
"via13","Integer","","Recommended","It is important for me to maintain or develop the practices of my heritage culture","1::9","1= Disagree; 9= Agree",""
"via14","Integer","","Recommended","It is important for me to maintain or develop American cultural practices","1::9","1= Disagree; 9= Agree",""
"via15","Integer","","Recommended","I believe in the values of my heritage culture","1::9","1= Disagree; 9= Agree",""
"via16","Integer","","Recommended","I believe in mainstream American values","1::9","1= Disagree; 9= Agree",""
"via17","Integer","","Recommended","I enjoy the jokes and humor ofmy heritage culture","1::9","1= Disagree; 9= Agree",""
"via18","Integer","","Recommended","I enjoy while American jokes and humor","1::9","1= Disagree; 9= Agree",""
"via19","Integer","","Recommended","I am interested in having friends from my heritage culture","1::9","1= Disagree; 9= Agree",""
"via20","Integer","","Recommended","I am interested in having white American friends","1::9","1= Disagree; 9= Agree",""
"via_her","Float","","Recommended","Heritage Mean Score","","",""
"via_main","Float","","Recommended","Mainstream Mean Score","","",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","",""
