"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"scram_tac_level","Float","","Recommended","TAC (Transdermal Alcohol Concentration) Level","","","taclevel"
"scram_ir_voltage","Float","","Recommended","IR (Amps x Resistance) Voltage","","","irvoltage"
"scram_temperature","Float","","Recommended","Skin Temperature","","","temperature"
"scram_24hr_time","String","5","Recommended","24 Hour Time","","HH:MM","24hourtime"
"scram_date","Date","","Recommended","Date from SCRAM","","MM/DD/YYYY","date"
"scram_time","String","10","Recommended","Time from SCRAM","","HH:MM AM/PM","timefromscram"
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
