"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"t_bndr1_a","Float","","Recommended","Over the last 30 days, please enter the average number of hours per week you engaged in free time activities, events, and experiences while you were not using alcohol or drugs","","Average number of hours",""
"t_bndr1_b","Float","","Recommended","Over the last 30 days, please enter the average number of hours per week you engaged in free time activities, events, and experiences while you were using alcohol or drugs","","Average number of hours",""
"t_bndr2","Integer","","Recommended","Over the last 30 days, please rate on average how much you enjoyed free time activities, events, and experiences while you were not using alcohol or drugs.","1::6","1 = Unpleasant; 2 = Neither pleasant nor unpleasant; 3=  Mildly pleasant; 4 = Moderately pleasant; 5 = Very pleasant; 6 = Extremely pleasant",""
"t_bndr3","Integer","","Recommended","Over the last 30 days, please rate on average how easy it was to find free time activities, events, and experiences that did not involve using alcohol or drugs.","1::6","1 = Extremely difficult; 2 = Moderately difficult; 3 = Slightly difficult; 4 = Slightly easy;  5 = Moderately easy; 6 = Extremely easy",""
