"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"blame01_self","Integer","","Recommended","Imagine you were treated unfairly by someone you know because of your sexual orientation. How much would you blame YOURSELF?","1::7;888;999","1 = Not at all; 7 = Totally; 888 = N/A: condition skipped; 999 = Missing/no answer",""
"blame01_perp","Integer","","Recommended","Imagine you were treated unfairly by someone you know because of your sexual orientation. How much would you blame the OTHER PERSON?","1::7;888;999","1 = Not at all; 7 = Totally; 888 = N/A: condition skipped; 999 = Missing/no answer",""
"blame02_self","Integer","","Recommended","Imagine you were treated unfairly by a stranger because of your sexual orientation. How much would you blame YOURSELF?","1::7;888;999","1 = Not at all; 7 = Totally; 888 = N/A: condition skipped; 999 = Missing/no answer",""
"blame02_perp","Integer","","Recommended","Imagine you were treated unfairly by a stranger because of your sexual orientation. How much would you blame the STRANGER?","1::7;888;999","1 = Not at all; 7 = Totally; 888 = N/A: condition skipped; 999 = Missing/no answer",""
