"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"crev_1","Integer","","Recommended","During the past year, how many times have you been told a stranger was beaten up?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_2","Integer","","Recommended","During the past year, how many times have you seen a stranger being beaten up?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_3","Integer","","Recommended","During the past year, how many times have you been told a stranger was chased or threatened?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_4","Integer","","Recommended","During the past year, how many times have you seen a stranger being chased or threatened?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_5","Integer","","Recommended","During the past year, how many times have you been told a stranger was robbed or mugged?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_6","Integer","","Recommended","During the past year, how many times have you seen a stranger being robbed or mugged?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_7","Integer","","Recommended","During the past year, how many times have you been told a stranger was shot or stabbed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_8","Integer","","Recommended","During the past year, how many times have you seen a stranger being shot or stabbed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_9","Integer","","Recommended","During the past year, how many times have you been told a stranger was killed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_10","Integer","","Recommended","During the past year, how many times have you seen a stranger being killed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_11","Integer","","Recommended","During the past year, how many times have you been told somebody you know was beaten up?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_12","Integer","","Recommended","During the past year, how many times have you seen somebody you know being beaten up","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_13","Integer","","Recommended","During the past year, how many times have you been told somebody you know was chased or threatened?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_14","Integer","","Recommended","During the past year, how many times have you seen somebody you know being chased or threatened?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_15","Integer","","Recommended","During the past year, how many times have you been told somebody you know was robbed or mugged?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_16","Integer","","Recommended","During the past year, how many times have you seen somebody you know being robbed or mugged?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_17","Integer","","Recommended","During the past year, how many times have you been told somebody you know was shot or stabbed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_18","Integer","","Recommended","During the past year, how many times have you seen somebody you know being shot or stabbed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_19","Integer","","Recommended","During the past year, how many times have you been told somebody you know was killed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_20","Integer","","Recommended","During the past year, how many times have you seen somebody you know being killed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_21","Integer","","Recommended","During the past year, how many times have you been beaten up?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_22","Integer","","Recommended","During the past year, how many times have you been chased or threatened?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_23","Integer","","Recommended","During the past year, how many times have you been robbed or mugged?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_24","Integer","","Recommended","During the past year, how many times have you been shot or stabbed?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
"crev_25","Integer","","Recommended","During the past year, how many times have you heard gunshots?","0::4","0=Never; 1=One time; 2=A few times; 3=Many times; 4=Everyday",""
