"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, Morning, At Bedtime",""
"group_fishing","Integer","","Recommended","Subject group as defined in the study","1;2","1=Binge Eating Disorder; 2=Healthy Control",""
"cond_test_part","String","100","Recommended","Task condition identified","","",""
"block_number","Integer","","Recommended","Block Number","","",""
"trial","Integer","","Recommended","Trial number","0::9999; -777; -999","1 = first; 2= second; 3=third; 4=fourth; 5=fifth; 6=sixth; etc; -777=NA, -999=missing",""
"mid_response","String","100","Recommended","Button pressed by participant","","",""
"retrieve_correct","Integer","","Recommended","Logs correct vs. incorrect responses","0;1","0= incorrect; 1= correct",""
"reward_amount","Integer","","Recommended","Reward amount","0;10;100","0=$0; 10=$0.10; 100 = $1",""
"choice_ideal","Integer","","Recommended","Ideal choice","1::3","1=Left; 2=Center; 3=Right",""
"stimuli_fishing","Integer","","Recommended","Stimuli type","1::3","1=Prevalent fish color for left pond; 2=Prevalent fish color for center pond; 3=Prevalent fish color for right pond",""
"fmri_trigger_time","Float","","Recommended","fMRI trigger time","","",""
"block_start_time","Float","","Recommended","Block start time","","",""
"start_time","String","250","Recommended","Trial Start Time","","",""
"button_press_time","Float","","Recommended","Button press time","","",""
"visual_feedback_time","Float","","Recommended","Selection visual feedback time: a box appears to highlight the selection (variable interval starts)","","",""
"block_end_time","Float","","Recommended","Block end time","","",""
