"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"cultural_missed1","Integer","","Recommended","My therapist missed opportunities to discuss my cultural background","1::5","1=Strongly disagree; 5=Strongly agree",""
"cultural_missed2","Integer","","Recommended","I wish my therapist would have encouraged me to discuss my cultural background more","1::5","1=Strongly disagree; 5=Strongly agree",""
"cultural_missed3","Integer","","Recommended","My therapist discussed my cultural background in a way that worked for me","1::5","Note item is reverse-coded. 1=Strongly agree; 5=Strongly disagree",""
"cultural_missed4","Integer","","Recommended","My therapist avoided topics related to my cultural background","1::5","1=Strongly disagree; 5=Strongly agree",""
"cultural_missed5","Integer","","Recommended","There were many chances to have deeper discussions about my cultural background that never happened","1::5","1=Strongly disagree; 5=Strongly agree",""
