"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"sf_psq_1","Integer","","Recommended","Doctors are good about explaining the reason for medical tests","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_2","Integer","","Recommended","I think my doctor's office has everything needed to provide complete medical care","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_3","Integer","","Recommended","The medical care I have been receiving is just about perfect","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_4","Integer","","Recommended","Sometimes doctors make me wonder if their diagnosis is correct","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_5","Integer","","Recommended","I feel confident that I can get the medical care I need without being set back financially","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_6","Integer","","Recommended","When I go for medical care, they are careful to check everything when treating and examining me","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_7","Integer","","Recommended","I have to pay for more of my medical care than I can afford","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_8","Integer","","Recommended","I have easy access to the medical specialists I need","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_9","Integer","","Recommended","Where I get medical care, people have to wait too long for emergency treatment","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_10","Integer","","Recommended","Doctors act too businesslike and impersonal toward me","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_11","Integer","","Recommended","My doctors treat me in a very friendly and courteous manner","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_12","Integer","","Recommended","Those who provide my medical care sometimes hurry too much when they treat me","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_13","Integer","","Recommended","Doctors sometimes ignore what I tell them","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_14","Integer","","Recommended","I have some doubts about the ability of the doctors who treat me","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_15","Integer","","Recommended","Doctors usually spend plenty of time with me","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_16","Integer","","Recommended","I find it hard to get an appointment for medical care right away","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_17","Integer","","Recommended","I am dissatisfied with some things about the medical care I receive","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
"sf_psq_18","Integer","","Recommended","I am able to get medical care whenever I need it","1::5","1 = Strongly Agree; 2 = Agree; 3 = Uncertain; 4 = Disagree; 5 = Strongly Disagree",""
