"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"ccs01_begin","Integer","","Recommended","1. I find it easy to get along with others - beginning of quarter","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs01_end","Integer","","Recommended","1. I find it easy to get along with others - end of quarter","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs02_begin","Integer","","Recommended","2. I adapt to changing situations - beginning of quarter","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs02_end","Integer","","Recommended","2. I adapt to changing situations - end of quarter","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs03_begin","Integer","","Recommended","3. I treat people as individuals.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs03_end","Integer","","Recommended","3. I treat people as individuals.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs04_begin","Integer","","Recommended","4. I interrupt others too much.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs04_end","Integer","","Recommended","4. I interrupt others too much.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs05_begin","Integer","","Recommended","5. Others find it rewarding to talk with me.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs05_end","Integer","","Recommended","5. Others find it rewarding to talk with me.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs06_begin","Integer","","Recommended","6. I deal with others effectively.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs06_end","Integer","","Recommended","6. I deal with others effectively.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs07_begin","Integer","","Recommended","7. I am a good listener.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs07_end","Integer","","Recommended","7. I am a good listener.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs08_begin","Integer","","Recommended","8. My personal relationships are cold and distant.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs08_end","Integer","","Recommended","8. My personal relationships are cold and distant.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs09_begin","Integer","","Recommended","9. I am easy to talk to.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs09_end","Integer","","Recommended","9. I am easy to talk to.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs10_begin","Integer","","Recommended","10. I won't argue with someone just to prove I am right.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs10_end","Integer","","Recommended","10. I won't argue with someone just to prove I am right.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs11_begin","Integer","","Recommended","11. My conversation behavior is not smooth.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs11_end","Integer","","Recommended","11. My conversation behavior is not smooth.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs12_begin","Integer","","Recommended","12. I ignore other people's feelings.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs12_end","Integer","","Recommended","12. I ignore other people's feelings.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs13_begin","Integer","","Recommended","13. I generally know how others feel.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs13_end","Integer","","Recommended","13. I generally know how others feel.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs14_begin","Integer","","Recommended","14. I let others know I understand what they mean.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs14_end","Integer","","Recommended","14. I let others know I understand what they mean.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs15_begin","Integer","","Recommended","15. I understand other people.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs15_end","Integer","","Recommended","15. I understand other people.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs16_begin","Integer","","Recommended","16. I am relaxed and comfortable when speaking.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs16_end","Integer","","Recommended","16. I am relaxed and comfortable when speaking.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs17_begin","Integer","","Recommended","17. I listen to what people say to me.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs17_end","Integer","","Recommended","17. I listen to what people say to me.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs18_begin","Integer","","Recommended","18. I like to be close and personal with people.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs18_end","Integer","","Recommended","18. I like to be close and personal with people.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs19_begin","Integer","","Recommended","19. I generally know what type of behavior is appropriate in any given situation.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs19_end","Integer","","Recommended","19. I generally know what type of behavior is appropriate in any given situation.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs20_begin","Integer","","Recommended","20. I usually do not make unusual demands on my friends.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs20_end","Integer","","Recommended","20. I usually do not make unusual demands on my friends.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs21_begin","Integer","","Recommended","21. I am an effective conversationalist.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs21_end","Integer","","Recommended","21. I am an effective conversationalist.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs22_begin","Integer","","Recommended","22. I am supportive of others.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs22_end","Integer","","Recommended","22. I am supportive of others.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs23_begin","Integer","","Recommended","23. I do not mind meeting strangers.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs23_end","Integer","","Recommended","23. I do not mind meeting strangers.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs24_begin","Integer","","Recommended","24. I can easily put myself in another person's shoes.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs24_end","Integer","","Recommended","24. I can easily put myself in another person's shoes.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs25_begin","Integer","","Recommended","25. I pay attention to the conversation.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs25_end","Integer","","Recommended","25. I pay attention to the conversation.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs26_begin","Integer","","Recommended","26. I am generally relaxed when conversing with a new acquaintance.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs26_end","Integer","","Recommended","26. I am generally relaxed when conversing with a new acquaintance.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs27_begin","Integer","","Recommended","27. I am interested in what others have to say.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs27_end","Integer","","Recommended","27. I am interested in what others have to say.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs28_begin","Integer","","Recommended","28. I don't follow the conversation very well.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs28_end","Integer","","Recommended","28. I don't follow the conversation very well.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
"ccs29_begin","Integer","","Recommended","29. I enjoy social gatherings where I meet new people.","1::5","1 = Strongly disagree; 2 = Disagree; 3 = Neutral or Undecided; 4 = Agree; 5 = Strongly agree",""
