"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"attitude_app","Integer","","Recommended","Overall, did you like the My Health Coach app?","1::5","1= Strongly dislike; 3= No opinion; 5= Strongly like","tfa_1"
"burden_app","Integer","","Recommended","How much effort did it take to use the app?","1::5","1= No effort at all; 3= No opinion; 5= Huge effort","tfa_2"
"ethicality_app","Integer","","Recommended","How good of a fit was the app for people with Fetal Alcohol Spectrum Disorder (FASD) in general?","1::5","1= Not a good fit at all; 3= No opinion; 5= Excellent fit","tfa_3"
"effectiveness_app","Integer","","Recommended","The My Health Coach app improved your overall health and quality of life.","1::5","1= Strongly disagree; 3= No opinion; 5= Strongly agree","tfa_4"
"coherence_app","Integer","","Recommended","Did it make sense on how the app was going to help you?","1::5","1= Very unclear; 3= No opinion; 5= Very clear","tfa_5"
"efficacy_app","Integer","","Recommended","How confident did you feel about your ability to use the My Health Coach app?","1::5","1= Very unconfident; 3= No opinion; 5= Very confident","tfa_6"
"opportunity_app","Integer","","Recommended","Using the My Health Coach app interfered with other things you had to do.","1::5","1= Strongly disagree; 3= No opinion; 5= Strongly agree","tfa_7"
"acceptability_app","Integer","","Recommended","Overall, was the My Health Coach app acceptable to you?","1::5","1= Completely unacceptable; 3= No opinion; 5= Completely acceptable","tfa_8"
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","","tfa_comments"
