"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"duration_hour","String","15","Recommended","Test duration in hours","","",""
"duration_decimal","Float","","Recommended","Test duration in decimal hours","","",""
"total_awc","Integer","","Recommended","Total Average Word Count. An estimate of the total number of words from an adult spoken to a child.","","",""
"awc_per_hour","Float","","Recommended","Calculated as total AWC divided by decimal hours of recording.","","",""
"total_ct","Integer","","Recommended","Total Conversational Turns. CTs are occurrences of a child initiating a vocalization with an adult response within five seconds.","","",""
"ct_per_hour","Float","","Recommended","Calculated as total CTs divided by decimal hours of recording.","","",""
"total_cv","Integer","","Recommended","Total Child Vocalizations. CTs are counted when a child speech of any length is surrounded y great than 300 milliseconds of silence or other sound that is not child speech. Does not include cried or vegetative sounds.","","",""
"cv_per_hour","Float","","Recommended","Calculated as total CVs divided by decimal hours of recording.","","",""
