"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","","guid"
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","id"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","","adate"
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"site","String","101","Required","Site","","Study Site",""
"timecoll","Integer","","Recommended","The information captured on this form represent events:","0; 1; 999","0 = Since Intake; 1 = Since last follow up; 999 = Missing",""
"carp","Integer","","Recommended","Car Accident - Parent about child","0::2","0 = No Information; 1 = No; 2 = Yes",""
"carc","Integer","","Recommended","Car Accident - Child about self","0::2","0 = No Information; 1 = No; 2 = Yes",""
"car_sum","Integer","","Recommended","Car Accident - Summary score","0::2","0 = No Information; 1 = No; 2 = Yes","cars"
"cardate1","String","10","Recommended","Car Accident - Date of first occurrence","","MM/YYYY",""
"cardate2","String","10","Recommended","Car Accident - Date of second occurrence","","MM/YYYY",""
"cardate3","String","10","Recommended","Car Accident - Date of most recent occurrence","","MM/YYYY",""
"carnum","Integer","","Recommended","Car Accident - Total Number of occurrences","","Total Number of occurences",""
"unkcar","Integer","","Recommended","Car Accident - Is the total number of occurrences Unknown","0;1","0 = Not Applicable; 1 = Unknown",""
"toomancar","Integer","","Recommended","Car Accident - Is the total number of occurrences too many to count","0;1","0 = Not Applicable; 1 = Too many to count",""
"othaccp","Integer","","Recommended","Other Acident - Parent about child","0::2","0 = No Information; 1 = No; 2 = Yes",""
"othaccc","Integer","","Recommended","Other Acident - Child about self","0::2","0 = No Information; 1 = No; 2 = Yes",""
"othaccs","Integer","","Recommended","Other Acident - Summary score","0::2","0 = No Information; 1 = No; 2 = Yes",""
"othaccdate1","String","10","Recommended","Other Acident - Date of first occurrence","","MM/YYYY",""
"othaccdate2","String","10","Recommended","Other Acident - Date of second occurrence","","MM/YYYY",""
"othaccdate3","String","10","Recommended","Other Acident - Date of most recent occurrence","","MM/YYYY",""
"othaccnum","Integer","","Recommended","Other Acident - Total Number of occurrences","","Total Number of occurences",""
"unkothacc","Integer","","Recommended","Other Acident - Is the total number of occurrences Unknown","0;1","0 = Not Applicable; 1 = Unknown",""
"toomanothacc","Integer","","Recommended","Other Acident - Is the total number of occurrences too many to count","0;1","0 = Not Applicable; 1 = Too many to count",""
"firep","Integer","","Recommended","Fire - Parent about child","0::2","0 = No Information; 1 = No; 2 = Yes",""
"firec","Integer","","Recommended","Fire - Child about self","0::2","0 = No Information; 1 = No; 2 = Yes",""
"fires","Integer","","Recommended","Fire - Summary score","0::2","0 = No Information; 1 = No; 2 = Yes",""
"firedate1","String","10","Recommended","Fire - Date of first occurrence","","MM/YYYY",""
"firedate2","String","10","Recommended","Fire - Date of second occurrence","","MM/YYYY",""
"firedate3","String","10","Recommended","Fire - Date of most recent occurrence","","MM/YYYY",""
"firenum","Integer","","Recommended","Fire - Total Number of occurrences","","Total Number of occurences",""
"unkfire","Integer","","Recommended","Fire - Is the total number of occurrences Unknown","0;1","0 = Not Applicable; 1 = Unknown",""
"toomanfire","Integer","","Recommended","Fire - Is the total number of occurrences too many to count","0;1","0 = Not Applicable; 1 = Too many to count",""
"witdisp","Integer","","Recommended","Witness of a Disaster - Parent about child","0::2","0 = No Information; 1 = No; 2 = Yes",""
"witdisc","Integer","","Recommended","Witness of a Disaster - Child about self","0::2","0 = No Information; 1 = No; 2 = Yes",""
"witdiss","Integer","","Recommended","Witness of a Disaster - Summary score","0::2","0 = No Information; 1 = No; 2 = Yes",""
"witdisdate1","String","10","Recommended","Witness of a Disaster -Date of first occurrence","","MM/YYYY",""
"witdisdate2","String","10","Recommended","Witness of a Disaster -Date of second occurrence","","MM/YYYY",""
"witdisdate3","String","10","Recommended","Witness of a Disaster -Date of most recent occurrence","","MM/YYYY",""
"witdisnum","Integer","","Recommended","Witness of a Disaster -Total Number of occurrences","","Total Number of occurences",""
"unkwitdis","Integer","","Recommended","Witness of a Disaster -Is the total number of occurrences Unknown","0;1","0 = Not Applicable; 1 = Unknown",""
"toomanwitdis","Integer","","Recommended","Witness of a Disaster -Is the total number of occurrences too many to count","0;1","0 = Not Applicable; 1 = Too many to count",""
"witcrimp","Integer","","Recommended","Witness of a Violent Crime - Parent about child","0::2","0 = No Information; 1 = No; 2 = Yes",""
"witcrimc","Integer","","Recommended","Witness of a Violent Crime - Child about self","0::2","0 = No Information; 1 = No; 2 = Yes",""
"witcrims","Integer","","Recommended","Witness of a Violent Crime - Summary score","0::2","0 = No Information; 1 = No; 2 = Yes",""
"witcrimdate1","String","10","Recommended","Witness of a Violent Crime - Date of first occurrence","","MM/YYYY",""
"witcrimdate2","String","10","Recommended","Witness of a Violent Crime - Date of second occurrence","","MM/YYYY",""
"witcrimdate3","String","10","Recommended","Witness of a Violent Crime - Date of most recent occurrence","","MM/YYYY",""
"witcrimnum","Integer","","Recommended","Witness of a Violent Crime - Total Number of occurrences","","Total Number of occurences",""
