"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"cann_exper1","Integer","","Recommended","How often did you feel happy while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper2","Integer","","Recommended","How often did you feel fearful while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper3","Integer","","Recommended","How often did you feel like you could sense things (like feel, see, taste or hear them) better than usual while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper4","Integer","","Recommended","How often did you feel paranoid while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper5","Integer","","Recommended","How often did you feel uncomfortably sleepy while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper6","Integer","","Recommended","How often did you feel anxious while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper7","Integer","","Recommended","How often did you feel like there was something which you had to do no matter what, or feel compulsive while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper8","Integer","","Recommended","How often did you feel all powerful, like you could do anything while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper9","Integer","","Recommended","How often did you believe in something which afterwards you realized was not true while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper10","Integer","","Recommended","How often did you look for excitement while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper11","Integer","","Recommended","How often did you feel threatened by an unknown force while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper12","Integer","","Recommended","How often did you feel really sleepy or overly tired while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper13","Integer","","Recommended","How often did you feel sentimental while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper14","Integer","","Recommended","How often did you feel energized while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper15","Integer","","Recommended","How often did you feel nervous while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper16","Integer","","Recommended","How often did you have your speech become slurred while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper17","Integer","","Recommended","How often did you have the sensation that time had slowed down while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper18","Integer","","Recommended","How often did you hear voices when there was no one there while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper19","Integer","","Recommended","How often did you feel powerful or strong while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper20","Integer","","Recommended","How often did you feel like you were able to understand the world better while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
"cann_exper21","Integer","","Recommended","How often did you feel like you lost your sense of reality while smoking marijuana?","1::5","1= Never; 2= Occasionally; 3= Sometimes; 4= More often than not; 5= Always",""
