"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"prod_uncool","Integer","","Recommended","Do you think these alcohol containers (that we applied study labels to) looked... (Uncool/Cool)","1::5","1=Very uncool; 2=Somewhat uncool; 3=Neither uncool nor cool; 4=Somewhat cool; 5=Very cool",""
"prod_unattract","Integer","","Recommended","Do you think these alcohol containers (that we applied study labels to) looked... (Unattractive/Attractive)","1::5","1=Very unattractive; 2=Somewhat unattractive; 3=Neither unattractive nor attractive; 4=Somewhat attractive; 5=Very attractive",""
"prod_unappeal","Integer","","Recommended","Do you think these alcohol containers (that we applied study labels to) looked... (Unappealing/Appealing)","1::5","1=Very unappealing; 2=Somewhat unappealing; 3=Neither unappealing nor appealing; 4=Somewhat appealing; 5=Very appealing",""
"avoid_think","Integer","","Recommended","In the last 7 days, how often did you try to avoid thinking about the labels (that we put) on your alcohol containers?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=All of the time",""
"avoid_look","Integer","","Recommended","In the last 7 days, how often did you try to avoid looking at the labels (that we put) on your alcohol containers?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=All of the time",""
"label_learn","Integer","","Recommended","Did you learn something new from the labels?","0;1","0= No; 1= Yes",""
"label_remind","Integer","","Recommended","How much did the labels remind you that drinking alcohol can be harmful?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"label_think","Integer","","Recommended","How much did the labels make you think about the health harms caused by drinking alcohol?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"label_control","Integer","","Recommended","Did the labels make you feel... (More/less in control of your drinking)","1::3","1=Less in control of your drinking; 2=Neither less nor more in control of your drinking; 3=More in control of your drinking",""
"pme_less","Integer","","Recommended","How much did the labels make you want to drink less alcohol?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"pme_concern","Integer","","Recommended","How much did the labels make you concerned about the health effects of drinking alcohol?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"pme_unpleas","Integer","","Recommended","How much did the labels make drinking alcohol seem unpleasant to you?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"neg_anxious","Integer","","Recommended","How much did the labels make you feel anxious?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"neg_scared","Integer","","Recommended","How much did the labels make you feel scared?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"neg_guilty","Integer","","Recommended","How much did the labels make you feel guilty?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"label_attention","Integer","","Recommended","How much did the labels grab your attention?","1::5","1=Not at all; 2=Very little; 3=Somewhat; 4=Quite a bit; 5=A great deal",""
"label_understand","Integer","","Recommended","How difficult or easy were the labels to understand?","1::5","1=Very difficult; 2=Difficult; 3=Neither difficult nor easy; 4=Easy; 5=Very easy",""
"label_trust","Integer","","Recommended","How much did you trust or distrust the information in the labels?","1::5","1=Completely distrust; 2=Somewhat distrust; 3=Neither trust nor distrust; 4=Somewhat trust; 5=Completely trust",""
"react_exag","Integer","","Recommended","The labels exaggerated the health effects of alcohol.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"react_annoy","Integer","","Recommended","The labels annoyed me.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"react_manip","Integer","","Recommended","The labels were trying to manipulate me.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"trait_angry","Integer","","Recommended","I become angry when my freedom of choice is restricted.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"trait_resist","Integer","","Recommended","Regulations trigger a sense of resistance in me.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"trait_opp","Integer","","Recommended","When someone forces me to do something, I feel like doing the opposite.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"trait_frust","Integer","","Recommended","I become frustrated when I am unable to make free and independent decisions.","1::5","1=Strongly disagree; 2=Somewhat disagree; 3=Neither agree nor disagree; 4=Somewhat agree; 5=Strongly agree",""
"alcoften","Integer","","Recommended","What kind of alcohol do you drink most often?","1::6","1=Beer; 2=Wine; 3=Liquor; 4=Hard seltzer; 5=Another kind of alcohol [alcoften_txt]; 6=I drink two or more of these equally",""
"alcoften_txt","String","500","Recommended","What kind of alcohol do you drink most often? Other, specify","","",""
