"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"abom2_01","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often were you unable to remember a few minutes of what happened?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_02","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often did you have to be reminded about things you had previously forgotten due to alcohol use?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_03","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often did you have fuzzy memories of events that occurred while you were drinking?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_04","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often were you able to remember a small part of the day only after being reminded?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_05","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often did you wake up with no idea where you had been or what you had done after a certain point?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_06","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often were you unable to remember hours at a time?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_07","Integer","","Recommended","In the past 30 days, as a result of alcohol use: While still in a drinking situation, how often did you suddenly realize that you have no memory of how you got to be where you are?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom2_08","Integer","","Recommended","In the past 30 days, as a result of alcohol use: How often were you unable to remember what happened the night before because you had been drinking?","0 :: 4","0= Never; 1= 1 time; 2= 2 times; 3= 3 times; 4= 4 or more times",""
"abom_pool01","Integer","","Recommended","In the past 30 days, how often have you: Had fuzzy memories of events that occurred while you were drinking?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool02","Integer","","Recommended","In the past 30 days, how often have you: Been unable to remember things that happened while you were drinking?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool03","Integer","","Recommended","In the past 30 days, how often have you: Had memories that became clear only when someone/something gave you cues or reminded you later?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool04","Integer","","Recommended","In the past 30 days, how often have you: Been unable to remember things that happened while you were drinking until someone reminded you about it the next day?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool05","Integer","","Recommended","In the past 30 days, how often have you: Been told about things you said/did that you do not remember at all, even when people tried to remind you?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool06","Integer","","Recommended","In the past 30 days, how often have you: Been unable to remember an hour or more of a drinking event?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool07","Integer","","Recommended","In the past 30 days, how often have you: Wondered or suspected that things happened while you were drinking that you do not remember?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool08","Integer","","Recommended","In the past 30 days, how often have you: Been unable to remember what happened the night before because you had been drinking (AUDIT)?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool09","Integer","","Recommended","In the past 30 days, how often have you: Not been able to remember large stretches of time while drinking heavily (BYAACQ)?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
"abom_pool10","Integer","","Recommended","In the past 30 days, how often have you: Suddenly found yourself in a place you do not remember getting to (RAPI)?","0 :: 4","0= Never; 1= 1 time; 2= 2 to 3 times; 3= Weekly; 4= 2 times a week or more",""
