"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"ed_group","String","2","Recommended","Subject group as defined in the study","bn;hc","bn= Bulimia Nervosa; hc= Healthy Control",""
"fed_state","String","6","Recommended","The fasted and fed-state of subject","fasted;fed","fasted= fasted state, no standardized meal before MRI scan; fed= fed state, ate the standardized meal before MRI scan",""
"coged_phase","Integer","","Required","Task phase","1::3","1= Phase 1; 2= Phase 2; 3= Phase 3 (in-scanner portion)",""
"coged_level","Integer","","Recommended","Working memory load, ''n-back'' indicates how many letters are between repetitions of the same letter (i.e., targets)","1::4","1= 1-back; 2= 2-back; 3= 3=3-back; 4= 4-back",""
"coged_round_num","Integer","","Recommended","Round number","1;2","Each level of the n-back is repeated twice (i.e., for 2 rounds)",""
"coged_p1_trial_num","Integer","","Recommended","Trial number (Phase 1)","1::40","Each round consists of 40 trials",""
"coged_stim_type","Integer","","Recommended","Stimulus Type","-1;0;1","-1= Lure; 0= Non-target; 1= Target",""
"coged_resp","Integer","","Recommended","Participant response to the trial","0;1","0= Non-target; 1= Target",""
"coged_stim_onset","Float","","Recommended","Stimulus onset time","","",""
"coged_rt","Float","","Recommended","Reaction time to each trial","","",""
"coged_acc","Integer","","Recommended","Accuracy of each trial","0;1","0= Incorrect; 1=Correct",""
"coged_p23_trial_num","Integer","","Recommended","Trial number (Phase 2/3)","1::255","",""
"coged_choice_onset","Float","","Recommended","Choice onset time (relative to fMRI trigger time)","","",""
"coged_choice_rt","Float","","Recommended","Response time for each trial (relative to choice onset time)","","",""
"coged_choices","Integer","","Recommended","Participant's choice to either perform a low-effort task for a small monetary reward or a high-effort task for a larger reward","1;2","1= Low effort task; 2= High effort task",""
"coged_hard_offer","Float","","Recommended","Monetary reward offered for the lower-effort task","0::4","",""
"coged_easy_offer","Float","","Recommended","Monetary reward offered for the higher-effort task","0::4","",""
"coged_hard_level","Integer","","Recommended","n-back level of the high-effort task","2::4","2= 2-back; 3= 3-back; 4= 4-back",""
"coged_easy_level","Integer","","Recommended","n-back level of the low-effort task","1::3","1= 1-back; 2= 2-back; 3= 3-back",""
"coged_proximity_setting","Float","","Recommended","How close the offer for the easy task is to the participant's indifference point for that hard task","-1::1","Smaller absolute value of proximity setting means a closer proximity to the indifference point",""
