"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"padua01","Integer","","Recommended","I feel my hands are dirty when I touch money.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua02","Integer","","Recommended","I think even slight contact with bodily secretions (perspiration, saliva, urine etc.) may contaminate my clothes or somehow harm me.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua03","Integer","","Recommended","I find it difficult to touch an object when I know it has been touched by strangers or by certain people.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua04","Integer","","Recommended","I find it difficult to touch garbage or dirty things.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua05","Integer","","Recommended","I avoid using public toilets because I am afraid of disease and contamination.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua06","Integer","","Recommended","I avoid using public telephones because I am afraid of contagion and disease.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua07","Integer","","Recommended","I wash my hands more often and longer than necessary.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua08","Integer","","Recommended","I sometimes have to wash or clean myself simply because I think I may be dirty or 'contaminated'.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua09","Integer","","Recommended","If I touch something I think is 'contaminated' I immediately have to wash or clean myself.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
"padua10","Integer","","Recommended","If an animal touches me, I feel dirty and immediately have to wash myself or change my clothing.","0::4","0 = Not at all; 1 = A little; 2 = Quite a lot; 3 = A lot; 4 = Very much",""
