"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","",""
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","",""
"team_definition","String","1000","Recommended","Define ''team'' for the purpose of this questionnaire.","","",""
"tdm_1","Integer","","Recommended","Team members say what they really mean.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_2","Integer","","Recommended","Team members say what they really think.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_3","Integer","","Recommended","Team members talk about other team members behind their back.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_4","Integer","","Recommended","All team members participate in making decisions about the work of the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_5","Integer","","Recommended","All team members feel free to share their ideas with the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_6","Integer","","Recommended","All team members feel free to express their feelings with the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_7","Integer","","Recommended","The team practices tolerance, flexibility, and appreciation of the unique differences between team members.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_8","Integer","","Recommended","The team handles conflicts in a calm, caring, and healing manner.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_9","Integer","","Recommended","Regardless of the topic, communication between the people on this team is direct, truthful, respectful, and positive.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_10","Integer","","Recommended","The team openly discusses decisions that affect the work of the team before they are made.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_11","Integer","","Recommended","In this team, members support, nurture, and care for each other.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_12","Integer","","Recommended","The team has agreed upon clear criteria for evaluating the outcomes of the team's effort.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_13","Integer","","Recommended","As a team we come up with creative solutions to problems.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_14","Integer","","Recommended","In the team there is more of a WE feeling than a ME feeling.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_15","Integer","","Recommended","There is confusion about what the work is that the team should be doing.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_16","Integer","","Recommended","There is confusion about how to accomplish the work of the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_17","Integer","","Recommended","Roles and responsibilities of individual team members are clearly understood by all members of the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_18","Integer","","Recommended","All team members place the accomplishments of the team ahead of their own individual accomplishments.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_19","Integer","","Recommended","The goals of the team are clearly understood by all team members.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_20","Integer","","Recommended","All team members define the goals of the team as more important than their own personal goals.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_21","Integer","","Recommended","I am happy with the outcomes of the team's work so far.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_22","Integer","","Recommended","I enjoy being in the company of other members of the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_23","Integer","","Recommended","This team is a personally meaningful experience for me.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_24","Integer","","Recommended","I have a clear understanding of what other team members expect of me as a team member.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_25","Integer","","Recommended","The work I do on this team is valued by other team members.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_26","Integer","","Recommended","I am allowed to use my unique personal skills and abilities for the benefit of the team.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_27","Integer","","Recommended","Some members of this team resist being led.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_28","Integer","","Recommended","Information that is important for the team to have is openly shared by and with all team members.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_29","Integer","","Recommended","All individuals on this team feel free to suggest ways to improve how the team functions.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_30","Integer","","Recommended","When team problems arise the team openly explores options to solve them.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_31","Integer","","Recommended","On this team, the person who takes the lead differs depending on who is best suited for the task.","1::4; 999","1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree; 999=Missing",""
"tdm_comm","Integer","","Recommended","Communication Score (sum 12 items: 1,2,3-R,4,5,6,7,8,9,10,14,28,29,30)","12::48; 999","999=Missing",""
"tdm_rg","Integer","","Recommended","Roles and Goals Score (sum 4 items: 15-R,16-R,17,19)","4::16; 999","999=Missing",""
"tdm_coh","Integer","","Recommended","Cohesion Score (sum 4 items: 22,23,25,26)","4::16; 999","999=Missing",""
"tdm_pt","Integer","","Recommended","Primacy of the Team Score (sum 2 items: 18,20)","2::8; 999","999=Missing",""
