"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"timepoint_label","String","50","Recommended","Timepoint/visit label","","e.g., Baseline, 6-Month Follow Up, Year 2; Morning, At Bedtime",""
"v1_avs_average_sysbp","Float","","Recommended","Average Systolic Blood Pressure (mmHg)","","",""
"v1_avs_average_diasbp","Float","","Recommended","Average Diastolic Blood Pressure (mmHg)","","",""
"v1_avs_average_pulserate","Float","","Recommended","Average Pulse Rate (beats/min)","","",""
"a_15","Float","","Recommended","What is your current height?","","In cm",""
"weight_lb","Float","","Recommended","How much do you weigh? If uncertain, please give your best estimate.","","Pounds/lbs",""
"dcg_adj_wgt","Float","","Recommended","Weight adjusted for clothing (lbs)","","For females, 1.7 pounds is taken off their weight because of clothing. For males, 2.6 pounds is removed",""
"bmi","Float","","Recommended","body mass index of subject","","-9=Missing; -5=Item/Instrument not collected; -2=Not collected at this time point",""
"bodyfat","Float","","Recommended","Participant's percentage body fat","","",""
"fat_free_mass","String","20","Recommended","Fat free mass","","",""
"strf_waist","Float","","Recommended","waist circumference","","Inches",""
"fss22","Float","","Recommended","Hip Circumference (inches)","","",""
"hip_waist_circum_ratio","Float","","Recommended","Hip/Waist Circumference","","",""
"fev1_average","Float","","Recommended","FEV1 average","","",""
"fev1_predicted_average","Float","","Recommended","FEV1 Predicted % average","","",""
"fvc_average","Float","","Recommended","FVC average","","",""
"fvc_predicted_average","Float","","Recommended","FVC  Predicted % average","","",""
"fev1fvc_average","Float","","Recommended","FEV1/FVC average","","",""
"fev1_fvc_1_predicted_average","Float","","Recommended","FEV1/FVC Predicted % average","","",""
"dcf_sit_stand_time","Float","","Recommended","30 Sit-stand test Record number of sit-stands","","Number of times",""
"met_ree_d1","Float","","Recommended","Resting Energy Expenditure REE (kcal/day)","","In kcal/day",""
"met_vo2_d1","Float","","Recommended","VO2 (mlO2/min)","","In mlO2/min",""
"met_feo2_d1","Float","","Recommended","FeO2 (%)","","Percentage",""
"met_tidal_d1","Float","","Recommended","Tidal volume (L)","","In liters",""
"met_ve_d1","Float","","Recommended","Minute Ventilation VE (L/min)","","In liters/minute",""
"met_vo2_kg_d1","Float","","Recommended","VO2 (mLO2/min/kg)","","In mLO2/min/kg",""
"met_vo2_kg_d3","Float","","Recommended","VO2 (mLO2/min/kg) adjusted for fat-free mass","","In mLO2/min/kg; adjusted for fat-free mass",""
"met_rr_d1","Float","","Recommended","Respiratory Rate RR (Breaths/min)","","Breaths/min",""
