"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","patid,pid"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"bsit0","Float","","Recommended","Weeks from Time 0/baseline to assessment","","","teat0"
"version_form","String","121","Recommended","Form used/assessment name","","",""
"stage","Integer","","Recommended","Study stage","0::5; 51::53; 67; -888; -999","0 = Pre-Randomization (TADS) 1 = Stage 1 (TADS) 2 = Stage 2 (TADS) 3 = Stage 3 (TADS) 4 = Stage 4 (TADS) 5 = Stage 5 (SOFTAD); 51=Treatmentas Usual; 52=Screening Alone; 53=Intervention; 67=Unknown; -888=Not Applicable; -999=Missing;",""
"tepcog","Integer","","Recommended","Treatment Expectancy-Parent: If treated with cognitive behavioral therapy only, I expect my teenager will be ","1::7","1 = Very much improved; 2 = Much improved; 3 = Minimally improved; 4 = Not changed; 5 = Minimally worse; 6 = Much worse; 7 = Very much worse",""
"tepmed","Integer","","Recommended","Treatment Expectancy-Parent: If treated with medication only, I expect my teenager will be ","1::7","1 = Very much improved; 2 = Much improved; 3 = Minimally improved; 4 = Not changed; 5 = Minimally worse; 6 = Much worse; 7 = Very much worse",""
"tepcombo","Integer","","Recommended","Treatment Expectancy-Parent: If treated with a combination of cognitive behavioral therapy plus medication, I expect my teenager will be ","1::7","1 = Very much improved; 2 = Much improved; 3 = Minimally improved; 4 = Not changed; 5 = Minimally worse; 6 = Much worse; 7 = Very much worse",""
"teacog","Integer","","Recommended","Treatment Expectancy-Adolescent: If treated with cognitive behavioral therapy only, I expect my depression problems will be ","1::7","1 = Very much improved; 2 = Much improved; 3 = Minimally improved; 4 = Not changed; 5 = Minimally worse; 6 = Much worse; 7 = Very much worse",""
"teamed","Integer","","Recommended","Treatment Expectancy-Adolescent: If treated with medication only, I expect my depression problems will be ","1::7","1 = Very much improved; 2 = Much improved; 3 = Minimally improved; 4 = Not changed; 5 = Minimally worse; 6 = Much worse; 7 = Very much worse",""
"teacombo","Integer","","Recommended","Treatment Expectancy-Adolescent: If treated with a combination of cognitive behavioral therapy plus medication, I expect my depression problems will be ","1::7","1 = Very much improved; 2 = Much improved; 3 = Minimally improved; 4 = Not changed; 5 = Minimally worse; 6 = Much worse; 7 = Very much worse",""
"asstyp","Integer","","Recommended","Assessment type","1::20","1=TADS GATE A; 2=TADS GATE B; 3 = TADS Gate C; 4 = TADS Week 6; 5 = TADS Week 12; 6 = TADS Week 18; 7 = TADS Week 24; 8 = TADS Week 30; 9 = TADS Week 36; 10 = TADS F/U Mo 3; 11 = TADS F/U Mo 6; 12 = TADS F/U Mo 9; 13 = TADS F/U Mo 12; 14 = SOFTAD month 6; 15 = SOFTAD month 12; 16 = SOFTAD month 18; 17 = SOFTAD month 24; 18 = SOFTAD month 30; 19 = SOFTAD month 36; 20 = SOFTAD month 42",""
"relationship","Integer","","Recommended","Relationship of respondent to individual","1::95;-999","1 = Biological mom; 2 = Biological dad; 3 = Grandparent; 4 = Special education (sped) teacher; 5 = General education teacher; 6 = Occupational therapist; 7 = Speech and language therapist; 8 = Behavioral therapist; 9 = Paraprofessional; 10 = Aide; 11 = Principal; 12 = Administrator; 14 = Content teacher; 15 = Parent center director; 16 = Self; 17 = Adoptive mother; 18 = Adoptive father; 19 = Foster mother; 20 = Foster father; 21 = Grandmother; 22 = Grandfather; 23 = Step-mother; 24 = Step-father; 25 = Aunt; 26 = Uncle; 28 = Both parents; 31 = Grandmother from mother side; 32 = Grandfather from mother side; 33 = Grandmother from father side; 34 = Grandfather from father side; 36 = Brother; 37 = Sister; 38 = Cousin; 39 = Female caregiver; 40 = Male caregiver; 41 = Female child; 42 = Male child; 43 = Spouse/Mate; 44 = Friend; 45 = Parent; 46 = Significant other; 47 = Sibling; 48 = Son/Daughter; 49 = Son-in-law/Daughter-in law; 50 = Other Relative; 51 = Paid caregiver; 52 = Friends; 53 = Roommate; 54 = Supervisor; 55 = Mother's boyfriend; 56 = Other parental figure; 57 = Summary; 58 = Counselor; 59 = Other female relative; 60 = Other male relative; 61 = Non-relative ; 62 = Maternal Aunt; 63 = Maternal Uncle; 64 = Maternal Cousin; 65 = Paternal Aunt; 66 = Paternal Uncle; 67 = Paternal Cousin; 68 = Biological/Adoptive Mother and Grandmother; 69 = Biological/Adoptive Mother and Stepmother and Grandmother; 70 = Biological/Adoptive Mother and Grandmother and Foster Father; 71 = Biological/Adoptive Mother and Stepmother and Foster Mother; 72 = Biological/Adoptive Mother and Foster Mother; 73 = Biological/Adoptive Mother and Biological/Adoptive Father; 74 = Biological/Adoptive Mother and Stepmother and Biological/Adoptive Father; 75 = Biological/Adoptive Mother and Other; 76 = Biological/Adoptive Mother and Stepmother and Stepfather; 77 = Biological/Adoptive Mother and Stepfather; 78 = Biological/Adoptive Mother and Grandfather; 79 = Biological/Adoptive Mother and Stepmother and Foster Father; 80 = Biological/Adoptive Mother and Stepmother; 81 = Guardian, female; 82 = Other female; 83 = Guardian, male; 84 = Other male; 85 = Other/Grandparent/Nanny; 86 = Mother, Father, Guardian; 87 = Daughter, son, grandchild; 88 = Professional (e.g., social worker, nurse, therapist, psychiatrist, or group home staff); -999 = Missing; 89 = Biological parent; 90 = Other; 91 = Stepparent; 92 = Adoptive parent; 93 = Foster parent; 94 = Co-worker; 95 = Independent Evaluator","teprel"
"bdi_grp","Integer","","Recommended","Relationship of person completing form(parent/guardian informant) to adolescent -collapsing categories","1::3","1 = Mother figure 2 = Father figure 3 = Other","tep_grp"
"visit","String","60","Recommended","Visit name","","","timept"
"c_xpect1","Integer","","Recommended","Child: Better Control Over Anxiety","1::5","1=Strongly Disagree; 3=Somewhat agree; 5=Strongly Agree","p_xpect1,t_xpect1"
"c_xpect2","Integer","","Recommended","Child: Less Anxious Overall","1::5","1=Strongly Disagree; 3=Somewhat agree; 5=Strongly Agree","p_xpect2,t_xpect2"
"c_xpect3","Integer","","Recommended","Child: Life Will Improve Overall","1::5","1=Strongly Disagree; 3=Somewhat agree; 5=Strongly Agree","p_xpect3,t_xpect3"
"avec_xpect","Float","","Recommended","Child: Average Treatment Expectation","1::5","1=Strongly negative; 3= Somewhat positive; 5= Strongly positive","avep_xpect,avet_xpect"
"imputation","Integer","","Recommended","Indicator noting imputed data set number ","1::20","",""
