"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"tres01","Integer","","Recommended","1. How much can you do to control disruptive behavior in the classroom?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres02","Integer","","Recommended","2.How much can you do to motivate students who show low interest in
school work?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres03","Integer","","Recommended","3.How much can you do to calm a student who is disruptive or noisy?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres04","Integer","","Recommended","4.How much can you do to help your students value learning?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres05","Integer","","Recommended","5.To what extent can you craft good questions (relevant to course or studies) for your students?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres06","Integer","","Recommended","6.How much can you do to get children to follow classroom rules?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres07","Integer","","Recommended","7. How much can you do to get students to believe they can excel in studies?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres08","Integer","","Recommended","8.How well can you establish a classroom management system with each
group of students (e.g. students good in studies, students weak in studies)?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres09","Integer","","Recommended","9.To what extent can you use a variety of assessment strategies (for evaluating children's abilities)?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres10","Integer","","Recommended","10.To what extent can you provide an alternative explanation or example
when students are confused?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres11","Integer","","Recommended","11.How much can you assist families in helping their children do well in school?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tres12","Integer","","Recommended","12.How well can you implement alternative teaching strategies in your
classroom?","1::5; -888","1=Not at all; 2=Very little; 3=Some Degree; 4=Quite a bit; 5=A great deal; -888= missing",""
"tse_std_eng_t","Float","","Recommended","Averaged out score on Efficacy in Student Engagement subscale","","",""
"tse_ins_sttg_t","Float","","Recommended","Averaged out score on Efficacy in Instructional Practices subscale","","",""
"tse_cls_mgmt_t","Float","","Recommended","Averaged out score on Efficacy in Classroom Management subscale","","",""
"tses_total","Float","","Recommended","Averaged out total Score","","",""
