"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"aanas_1","Integer","","Recommended","How many meetings of Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program for substance abuse recovery would you estimate that you have gone to in your lifetime?","","Numbe of Meetings",""
"aanas_2","Integer","","Recommended","How many meetings of Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program have you gone to in the last 12 months?","","Numbe of Meetings",""
"aanas_3","Integer","","Recommended","Since the last time we interviewed you, how many meetings of Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program have you attended?","","Numbe of Meetings",""
"aanas_4","Integer","","Recommended","Have you ever considered yourself a member of Alcoholics Anonymous (AA), Narcotics Anonymous (NA) or another 12-step program?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"aanas_5","Integer","","Recommended","Have you ever called a member of Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program for help?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"aanas_6","Integer","","Recommended","Do you now have a sponsor for Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"aanas_7","Integer","","Recommended","Have you ever sponsored anyone in Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"aanas_8","Integer","","Recommended","Have you had a spiritual awakening or a conversion experience through your involvement with Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"aanas_9","Integer","","Recommended","In the past 12 months, have you read literature from Alcoholics Anonymous (AA), Narcotics Anonymous (NA), or another 12-step program?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"aanas_10","Integer","","Recommended","In the past 12 months, have you done service, helped newcomers, set up chairs, made coffee, cleaned up after a meeting, or otherwise assisted with Alcoholics Anonymous (AA), Narcotics Anonymous (NA) or another 12-step program?","0;1;88;99","0=No; 1=Yes; 88= Do Not Know,Unsure; 99= Refuse",""
"attexp1","Integer","","Recommended","How often do you currently attend Alcoholics Anonymous, Narcotics Anonymous, or other 12-Step meetings?","0::4","0= Never; 1= Less than once a month; 2= Once a month; 3= More than once per week; 4= Several times per week",""
"attexp2","Integer","","Recommended","It is very important for me to attend 12-step meetings for my recovery.","0::4","0= Strongly disagree; 1= Disagree; 2= Neither agree nor disagree; 3= Agree; 4= Strongly agree",""
"attexp3","Integer","","Recommended","I am going to attend 12-step meetings.","0::4","0= Strongly disagree; 1= Disagree; 2= Neither agree nor disagree; 3= Agree; 4= Strongly agree",""
"attexp4","Integer","","Recommended","I want to attend 12-step meetings.","0::4","0= Strongly disagree; 1= Disagree; 2= Neither agree nor disagree; 3= Agree; 4= Strongly agree",""
