"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","20","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"hpdis_1","Integer","","Recommended","I feel frustrated about my hair pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_2","Integer","","Recommended","I get nervous being near to others, being in the front row, or being in bright light, rain, or wind.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_3","Integer","","Recommended","Hairpulling really interferes with my life.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_4","Integer","","Recommended","I worry that someone will ask me about my hair loss.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_5","Integer","","Recommended","I feel unattractive because of my pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_6","Integer","","Recommended","There are times when pulling really gets me down.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_7","Integer","","Recommended","I feel embarrassed or ashamed about hair pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_8","Integer","","Recommended","I think my hair loss is noticeable to others.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_9","Integer","","Recommended","I feel helpless to stop pulling my hair.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_10","Integer","","Recommended","Because of my pulling, I feel isolated and alone.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_11","Integer","","Recommended","I feel guilty for the trouble my pulling has caused.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_12","Integer","","Recommended","I believe that even if I try hard not to pull, I'll just start pulling again.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_13","Integer","","Recommended","There are things I have not been able to do because of pulling (e.g. swimming, sports, going to hairdresser).","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_14","Integer","","Recommended","I think people probably think I'm crazy because I pull my hair out.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_15","Integer","","Recommended","I am less productive at work, school, or home because of the time I spend pulling or covering up my hair loss.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_16","Integer","","Recommended","I check to make sure my hair loss is hidden.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_17","Integer","","Recommended","I avoid going to doctors because of my hair loss (e.g. physician, optometrist, dentist, obstetrician/gynecologist).","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_18","Integer","","Recommended","I feel like no one understands me.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_19","Integer","","Recommended","Because of my hair pulling I avoid social events (e.g. dating, parties, meetings).","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_20","Integer","","Recommended","I feel scared others would reject me if they knew about my pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_21","Integer","","Recommended","If I accidentally pull one hair I can catch myself and stop.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_22","Integer","","Recommended","I feel that there is no one I can talk to about my hair pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_23","Integer","","Recommended","Because of my pulling, I get nervous when I meet someone new.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_24","Integer","","Recommended","I am able to resist the urge to pull.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_25","Integer","","Recommended","I feel weird or strange because I pull my hair.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_26","Integer","","Recommended","I use effective strategies to help me limit my pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
"hpdis_27","Integer","","Recommended","I think I am making progress in dealing with my hair pulling.","1::5","1 = Never; 2 = Rarely; 3 = Sometimes; 4 = Often; 5 = Always",""
