"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"micro_1_p","Integer","","Recommended","Have you stopped others from using negative LGBTQ+ words (e.g., that's so gay, fag, dyke, he/she, tranny)?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_2_p","Integer","","Recommended","Have you welcomed your teen's LGBTQ+ friends to your home, family events, or activities?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_3_p","Integer","","Recommended","Have you said say supportive things about your teen's sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_4_p","Integer","","Recommended","Have you stood up for your teen when they've been mistreated because of their sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_5_p","Integer","","Recommended","Have you encouraged others to be respectful of your teen's sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_6_p","Integer","","Recommended","Have you knowingly taken your teen/did *NAME* knowingly take you to an LGBTQ+ youth organization or event?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_7_p","Integer","","Recommended","Thinking of the teen completing the program with you. In the past month, how welcoming have you been to your teen's LGBTQ+ dating partner(s)?","0::4","0= Not at all; 1= A little bit; 2= Somewhat; 3= Quite a bit; 4= Extremely",""
"micro_8_p","Integer","","Recommended","Have you said or implied that your teen's sexual orientation or gender identity was ''just a phase?''","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_9_p","Integer","","Recommended","Have you implied that your teen should not tell others about their sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_10_p","Integer","","Recommended","Have you asked your teen to dress or act more masculine or more feminine because of their sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_11_p","Integer","","Recommended","Have you said or implied your teen was being overly sensitive for thinking they were being treated poorly because of their sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_12_p","Integer","","Recommended","Have you called your teen mean names like ''fag,'' ''he/she,'' ''tranny,'' or ''dyke''?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_13_p","Integer","","Recommended","Have you made offensive comments about your teen's sexual orientation or gender identity without realizing you were being offensive?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_14_p","Integer","","Recommended","Have you acted as if your teen is straight or identifies with their assigned birth sex even after they told you about their sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_15_p","Integer","","Recommended","Have you changed the topic of conversation when their sexual orientation or gender identity comes up?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_1_t","Integer","","Recommended","Did *NAME* stop others from using negative LGBTQ+ words (e.g., that's so gay, fag, dyke, he/she, tranny)?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_2_t","Integer","","Recommended","Did*NAME welcome your LGBTQ+ friends to your home, family events, or activities?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_3_t","Integer","","Recommended","Did*NAME* say supportive things about your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_4_t","Integer","","Recommended","Did*NAME* stand up for you when you've been mistreated because of your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_5_t","Integer","","Recommended","Did*NAME* encourage others to be respectful of your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_6_t","Integer","","Recommended","Did *NAME* knowingly take you to an LGBTQ+ youth organization or event?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_7_t","Integer","","Recommended","Thinking of the caregiver completing the program with you.In the past month, how welcoming has *NAME* been to your LGBTQ+ dating partner(s)?","0::4","0= Not at all; 1= A little bit; 2= Somewhat; 3= Quite a bit; 4= Extremely",""
"micro_8_t","Integer","","Recommended","Did*NAME* say or imply that your sexual orientation or gender identity was ''just a phase?''","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_9_t","Integer","","Recommended","Did*NAME* imply that you should not tell others about your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_10_t","Integer","","Recommended","Did*NAME* ask you to dress or act more masculine or more feminine because of your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_11_t","Integer","","Recommended","Did*NAME* say or imply you were being overly sensitive for thinking you were being treated poorly because of your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_12_t","Integer","","Recommended","Has*NAME* called you mean names like ''fag,'' ''he/she,'' ''tranny,'' or ''dyke''?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_13_t","Integer","","Recommended","Has *NAME* made offensive comments about your sexual orientation or gender identity without realizing they were being offensive?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_14_t","Integer","","Recommended","Has*NAME* acted as if you are straight or identify with your assigned birth sex even after they told telling them about your sexual orientation or gender identity?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
"micro_15_t","Integer","","Recommended","Has* NAME* changed the topic of conversation when your sexual orientation or gender identity comes up?","0::4","0= Never; 1= Rarely; 2= Occasionally; 3= Frequently; 4= All the time",""
