"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2, Daily",""
"amr_happymem1_used","Integer","","Recommended","If emotionally happy or positive memory 1 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem2_used","Integer","","Recommended","If emotionally happy or positive memory 2 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem3_used","Integer","","Recommended","If emotionally happy or positive memory 3 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem4_used","Integer","","Recommended","If emotionally happy or positive memory 4 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem5_used","Integer","","Recommended","If emotionally happy or positive memory 5 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem6_used","Integer","","Recommended","If emotionally happy or positive memory 6 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem7_used","Integer","","Recommended","If emotionally happy or positive memory 7 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem8_used","Integer","","Recommended","If emotionally happy or positive memory 8 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem9_used","Integer","","Recommended","If emotionally happy or positive memory 9 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem10_used","Integer","","Recommended","If emotionally happy or positive memory 10 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem11_used","Integer","","Recommended","If emotionally happy or positive memory 11 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem12_used","Integer","","Recommended","If emotionally happy or positive memory 12 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem13_used","Integer","","Recommended","If emotionally happy or positive memory 13 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem14_used","Integer","","Recommended","If emotionally happy or positive memory 14 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem15_used","Integer","","Recommended","If emotionally happy or positive memory 15 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem16_used","Integer","","Recommended","If emotionally happy or positive memory 16 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem17_used","Integer","","Recommended","If emotionally happy or positive memory 17 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem18_used","Integer","","Recommended","If emotionally happy or positive memory 18 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem19_used","Integer","","Recommended","If emotionally happy or positive memory 19 was used, for what category?","1::3","Categories 1 through 3",""
"amr_happymem20_used","Integer","","Recommended","If emotionally happy or positive memory 20 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem1_used","Integer","","Recommended","If emotionally neutral memory 1 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem2_used","Integer","","Recommended","If emotionally neutral memory 2 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem3_used","Integer","","Recommended","If emotionally neutral memory 3 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem4_used","Integer","","Recommended","If emotionally neutral memory 4 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem5_used","Integer","","Recommended","If emotionally neutral memory 5 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem6_used","Integer","","Recommended","If emotionally neutral memory 6 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem7_used","Integer","","Recommended","If emotionally neutral memory 7 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem8_used","Integer","","Recommended","If emotionally neutral memory 8 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem9_used","Integer","","Recommended","If emotionally neutral memory 9 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem10_used","Integer","","Recommended","If emotionally neutral memory 10 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem11_used","Integer","","Recommended","If emotionally neutral memory 11 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem12_used","Integer","","Recommended","If emotionally neutral memory 12 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem13_used","Integer","","Recommended","If emotionally neutral memory 13 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem14_used","Integer","","Recommended","If emotionally neutral memory 14 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem15_used","Integer","","Recommended","If emotionally neutral memory 15 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem16_used","Integer","","Recommended","If emotionally neutral memory 16 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem17_used","Integer","","Recommended","If emotionally neutral memory 17 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem18_used","Integer","","Recommended","If emotionally neutral memory 18 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem19_used","Integer","","Recommended","If emotionally neutral memory 19 was used, for what category?","1::3","Categories 1 through 3",""
"amr_neutralmem20_used","Integer","","Recommended","If emotionally neutral memory 20 was used, for what category?","1::3","Categories 1 through 3",""
