"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2, Daily",""
"neg_trait_list_1","String","200","Recommended","Choose 6 words from each column that you feel describe your negative traits or personality aspects. We encourage you not to overthink on each word for too long, and trust your instincts when making your selections. Ensure you have selected 24 words in total (6 from each column).","","List of 6 words. Space separated.",""
"neg_trait_list_2","String","200","Recommended","Choose 6 words from each column that you feel describe your negative traits or personality aspects. We encourage you not to overthink on each word for too long, and trust your instincts when making your selections. Ensure you have selected 24 words in total (6 from each column).","","List of 6 words. Space separated.",""
"neg_trait_list_3","String","200","Recommended","Choose 6 words from each column that you feel describe your negative traits or personality aspects. We encourage you not to overthink on each word for too long, and trust your instincts when making your selections. Ensure you have selected 24 words in total (6 from each column).","","List of 6 words. Space separated.",""
"neg_trait_list_4","String","200","Recommended","Choose 6 words from each column that you feel describe your negative traits or personality aspects. We encourage you not to overthink on each word for too long, and trust your instincts when making your selections. Ensure you have selected 24 words in total (6 from each column).","","List of 6 words. Space separated.",""
